"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"31103",2.122,12.659,23.063,24.913,25.071,26.58,35.064,43.658,0.13064,17.578,20.8,20.875,20.875,20.8,17.578,0.13064,8.915,117
"31104",2.1218,12.659,23.063,24.913,25.071,26.584,35.09,43.706,0.096579,17.596,20.822,20.897,20.897,20.822,17.596,0.08364,7.9986,117
"31105",2.1222,12.66,23.063,24.913,25.071,26.579,35.058,43.647,0.16054,17.574,20.795,20.87,20.87,20.795,17.574,0.13108,7.9501,117
"31106",2.1232,12.66,23.063,24.913,25.071,26.585,35.099,43.722,0.24984,17.603,20.829,20.904,20.904,20.829,17.603,0.19752,8.6672,117
"31107",2.1228,12.66,23.063,24.913,25.071,26.586,35.108,43.74,0.22328,17.609,20.837,20.912,20.912,20.837,17.609,0.17295,8.0154,117
"31108",2.1274,12.662,23.064,24.913,25.072,26.597,35.175,43.863,0.47368,17.658,20.893,20.968,20.968,20.893,17.657,0.3618,11.446,117
"31109",2.1264,12.662,23.064,24.913,25.072,26.598,35.18,43.873,0.43387,17.661,20.897,20.972,20.972,20.897,17.66,0.32799,11.322,117
"31110",2.1259,12.662,23.064,24.913,25.072,26.596,35.171,43.856,0.40701,17.655,20.89,20.965,20.965,20.89,17.654,0.30527,11.178,117
"31111",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31112",2.1201,12.658,23.063,24.912,24.999,25,25,25,0.13064,19.266,22.798,22.88,22.88,22.88,22.88,22.88,4.5492,117
"31113",2.1215,7.3737,13.412,19.136,23.687,26.654,28.08,28.327,0.13062,0.13062,1.8613,5.0917,8.9616,12.704,15.77,17.931,7.5054,117
"31114",2.1197,7.3751,12.784,18.297,23.863,29.431,34.948,40.364,0.00045744,0.00045744,0.041246,0.099019,0.14824,0.164,0.12219,0.00045744,11.111,117
"31115",2.1204,7.3753,12.809,18.359,23.962,29.553,35.066,40.439,0.14968,0.14954,0.22494,0.29367,0.33103,0.31659,0.23276,0.12999,10.668,117
"31116",2.125,7.3731,12.853,18.477,24.152,29.784,35.283,40.558,0.30446,0.30372,0.44752,0.56473,0.61227,0.56602,0.41186,0.25049,11.539,117
"31117",2.14,7.3628,12.876,18.555,24.274,29.903,35.317,40.4,0.49577,0.49371,0.7178,0.89567,0.95863,0.87513,0.63425,0.39735,13.117,117
"31118",2.1387,7.3635,12.866,18.528,24.227,29.84,35.246,40.335,0.47641,0.47448,0.69003,0.86064,0.92058,0.8396,0.60651,0.37397,13.442,117
"31119",2.1344,7.3665,12.857,18.498,24.178,29.782,35.202,40.334,0.42842,0.42684,0.6222,0.77683,0.83176,0.75913,0.54706,0.33115,13.322,117
"31120",2.1318,7.3683,12.853,18.483,24.153,29.756,35.188,40.35,0.39689,0.39553,0.57762,0.72199,0.77395,0.70701,0.50866,0.30334,13.16,117
"31121",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31122",25,25,25,25.001,25.069,26.514,34.648,42.886,17.886,17.886,17.886,17.886,17.886,17.822,15.061,0.14252,4.303,117
"31123",25,25,25,25.001,25.068,26.497,34.535,42.678,17.681,17.681,17.681,17.681,17.681,17.618,14.89,0.35715,4.8246,117
"31124",25,25,25,25.001,25.069,26.5,34.558,42.72,17.722,17.722,17.722,17.722,17.721,17.658,14.923,0.25165,4.6338,117
"31125",25,25,25,25.001,25.069,26.508,34.609,42.814,17.816,17.816,17.816,17.816,17.816,17.752,15.003,0.28925,5.1929,117
"31126",25,25,25,25.001,25.069,26.512,34.633,42.858,17.86,17.86,17.86,17.86,17.86,17.796,15.04,0.26817,5.1528,117
"31127",25,25,25,25.001,25.069,26.509,34.613,42.822,17.823,17.823,17.823,17.823,17.823,17.759,15.009,0.25562,5.0842,117
"31128",25,25,25,25.001,25.069,26.503,34.577,42.755,17.758,17.758,17.758,17.758,17.758,17.694,14.954,0.29732,6.104,117
"31129",25,25,25,25.001,25.069,26.501,34.563,42.729,17.731,17.731,17.731,17.731,17.731,17.668,14.931,0.2842,6.0476,117
"31130",25,25,25,25.001,25.069,26.505,34.587,42.773,17.776,17.776,17.776,17.776,17.775,17.712,14.969,0.29843,6.6517,117
"31131",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31132",25,25,25,24.999,24.944,23.772,17.177,10.497,14.503,14.503,14.503,14.503,14.503,14.451,12.213,0.13624,4.0933,117
"31133",26.852,25.999,25.157,25.006,24.944,23.772,17.178,10.498,0.13624,8.7059,10.302,10.339,10.339,10.302,8.7059,0.13624,7.5096,117
"31134",26.853,38.202,31.286,25.491,25,24.528,18.84,10.498,0.13624,0.13624,10.306,11.567,11.574,11.568,10.478,0.13624,11.504,117
"31135",26.853,38.202,36.439,28.491,25.323,23.082,16.278,10.498,0.13623,0.13623,7.4139,10.508,10.508,7.4139,0.13623,0.13623,14.634,117
"31136",26.852,38.203,5.1105,25,25,25,16.278,10.498,0.13628,0.13628,0.13628,13.113,13.113,13.113,0.13628,0.13628,19.963,117
"31137",26.852,38.054,5.1145,25,25,25,16.28,10.501,0.29548,0.2559,0.29548,13.084,13.084,13.084,0.29548,0.29548,20.151,117
"31138",26.852,38.054,5.1152,32.301,25,25,16.28,10.501,0.29548,0.2559,0.29548,0.29548,12.311,12.311,0.29548,0.29548,23.776,117
"31139",26.852,38.054,5.1143,32.301,43.586,25,16.28,10.5,0.29548,0.25591,0.29548,0.29548,0.29548,13.389,0.29548,0.29548,28.294,117
"31140",26.852,38.054,5.1148,32.301,43.426,25,16.28,10.501,0.311,0.26934,0.311,0.311,0.26934,13.357,0.311,0.311,28.579,117
"31141",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31142",8.7453,16.232,23.624,24.937,24.999,25,25,25,0.13837,13.688,16.197,16.255,16.255,16.255,16.255,16.255,4.2074,117
"31143",8.7453,16.232,23.624,24.938,25.069,26.526,34.721,43.022,0.13837,14.451,17.1,17.162,17.162,17.1,14.451,0.13837,8.5232,117
"31144",8.7447,16.232,23.624,24.938,25.069,26.526,34.724,43.027,0.0083601,14.453,17.102,17.164,17.164,17.102,14.453,0.0072401,5.1581,117
"31145",8.7454,16.232,23.624,24.938,25.069,26.521,34.69,42.964,0.15364,14.425,17.07,17.131,17.131,17.07,14.425,0.12545,7.4675,117
"31146",8.7473,16.233,23.624,24.938,25.068,26.513,34.637,42.867,0.30106,14.384,17.02,17.081,17.081,17.02,14.383,0.23802,8.8228,117
"31147",8.7486,16.234,23.624,24.938,25.069,26.52,34.683,42.951,0.37425,14.422,17.064,17.126,17.126,17.064,14.421,0.28991,9.682,117
"31148",8.7488,16.234,23.624,24.938,25.069,26.524,34.712,43.005,0.38235,14.446,17.092,17.154,17.154,17.092,14.445,0.29204,9.9731,117
"31149",8.7481,16.234,23.624,24.938,25.069,26.524,34.712,43.005,0.34904,14.445,17.092,17.153,17.153,17.092,14.445,0.26387,9.6143,117
"31150",8.7482,16.234,23.624,24.938,25.069,26.521,34.692,42.968,0.35478,14.429,17.073,17.134,17.134,17.073,14.429,0.2661,9.8127,117
"31151",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31152",24.997,24.999,25,25,25,25,25,25,0.040496,0.040563,0.04059,0.040591,0.040591,0.040591,0.040591,0.040591,-1.7853,117
"31153",25,25,25,25,25,25,25,25,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,6.9816,117
"31154",25,25,25,25,25,25,25,25,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,7.9956,10.938,117
"31155",25,25,25,25,25,25,25,25,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,15.481,117
"31156",25,25,25,25,25,25,25,25,12.843,12.843,12.843,12.843,12.843,12.843,12.843,12.843,19.851,117
"31157",25,25,25,25,25,25,25,25,13.742,13.742,13.742,13.742,13.742,13.742,13.742,13.742,24.156,117
"31158",25,25,25,25,25,25,25,25,13.742,13.742,13.742,13.742,13.742,13.742,13.742,13.742,28.44,117
"31159",25,25,25,25,25,25,25,25,14.612,14.612,14.612,14.612,14.612,14.612,14.612,14.612,32.737,117
"31160",25,25,25,25,25,25,25,25,14.612,14.612,14.612,14.612,14.612,14.612,14.612,14.612,36.982,117
"31161",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31162",25,25,25,24.999,24.92,23.255,13.881,4.3874,20.613,20.613,20.613,20.613,20.613,20.539,17.357,0.12556,4.4449,117
"31163",25,25,25,25.628,38.134,25.627,24.015,4.3876,17.283,17.283,17.283,17.263,0.12556,17.263,17.263,0.12556,8.5373,117
"31164",10.27,24.296,25,25.628,38.134,25.627,24.015,4.3876,0.12556,16.457,16.476,16.457,0.12556,16.457,16.457,0.12556,12.663,117
"31165",10.27,32.612,25,25,38.134,25,25,4.3878,0.12556,0.12556,14.768,14.768,0.12556,14.768,14.768,0.12556,16.446,117
"31166",10.27,32.612,21.211,25,38.134,25,25,4.3879,0.12556,0.12556,0.12556,13.317,0.12556,13.317,13.317,0.12556,20.04,117
"31167",10.27,32.612,21.211,25,38.134,27.121,25,4.3881,0.12556,0.12556,0.12556,12.187,0.12556,0.12556,12.187,0.12556,23.516,117
"31168",10.27,32.612,21.211,25,38.134,27.121,44.485,4.3879,0.12556,0.12556,0.12556,13.474,0.12556,0.12556,0.12556,0.12556,28.138,117
"31169",10.284,32.605,21.214,25,38.121,27.119,44.179,4.4073,0.59517,0.59517,0.59517,13.415,0.59517,0.59517,0.51552,0.59517,29.007,117
"31170",10.276,32.608,21.212,25,38.128,27.12,44.175,4.3972,0.42171,0.42171,0.42171,13.412,0.42171,0.42171,0.34436,0.42171,29.073,117
"31171",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31172",25,25,25,25,25.021,25.455,27.902,30.38,5.3816,5.3816,5.3816,5.3816,5.3816,5.3623,4.5322,0.1419,3.1019,117
"31173",25,25,25,24.226,7.8768,24.226,25.243,30.381,12.693,12.693,12.693,12.68,0.14196,12.68,12.68,0.14196,7.9199,117
"31174",16.793,24.629,25,24.226,7.8771,24.226,25.243,30.381,0.14196,11.384,11.395,11.384,0.14196,11.384,11.384,0.14196,11.556,117
"31175",16.793,26.042,25,25,7.8775,25,25,30.381,0.14196,0.14196,9.8825,9.8825,0.14196,9.8825,9.8825,0.14196,14.839,117
"31176",16.793,26.042,21.716,25,7.8779,25,25,30.381,0.14196,0.14196,0.14196,8.9604,0.14196,8.9604,8.9604,0.14196,18.059,117
"31177",16.793,26.042,21.716,25,7.8774,25,40.559,30.381,0.14196,0.14196,0.14196,10.357,0.14196,10.357,0.14196,0.14196,22.54,117
"31178",16.799,26.042,21.719,25,7.8895,25,40.348,30.377,0.4129,0.4129,0.4129,10.307,0.4129,10.307,0.35763,0.4129,23.045,117
"31179",16.796,26.042,21.718,25,7.8846,25,40.288,30.379,0.33084,0.33084,0.33084,10.291,0.33084,10.291,0.27016,0.33084,22.983,117
"31180",16.797,26.042,21.718,25,7.8848,25,40.359,30.379,0.33546,0.33546,0.33546,10.308,0.33546,10.308,0.26524,0.33546,23.145,117
"31181",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31182",25,25,25,24.999,24.938,23.65,16.397,9.0513,15.949,15.949,15.949,15.949,15.949,15.892,13.43,0.1382,4.1884,117
"31183",25,25.007,25.553,27.414,25.553,24.963,21.344,9.0518,11.406,11.406,11.103,0.1382,11.103,11.406,11.103,0.1382,7.7062,117
"31184",39.943,36.402,32.153,27.414,22.45,17.551,13,9.0507,1.6865,0.76807,0.22352,0.0010035,0.0010035,0.09416,0.1395,0.0010035,9.4867,117
"31185",42.684,38.344,32.919,27.414,22.45,18.026,13.694,9.0507,4.5924,2.0348,0.53654,0.0010036,0.0010036,0.067125,0.0010036,0.0010036,12.111,117
"31186",38.464,36.506,32.461,27.414,22.45,17.989,13.694,9.0507,0.73799,0.0010036,0.086308,0.0010036,0.0010036,0.039298,0.0010036,0.0010036,14.053,117
"31187",41.248,36.506,32.123,27.414,22.45,17.89,13.694,9.0507,0.0010036,0.0010036,0.077215,0.0010036,0.0010036,0.077215,0.0010036,0.0010036,18.096,117
"31188",41.091,36.508,31.895,27.273,22.663,18.085,13.56,9.1077,0.22058,0.20678,0.2134,0.2199,0.21933,0.21359,0.21393,0.24329,11.273,117
"31189",40.956,36.467,31.899,27.288,22.67,18.078,13.548,9.1147,0.26113,0.25351,0.26512,0.27287,0.27191,0.26543,0.26579,0.30179,12.235,117
"31190",40.83,36.431,31.906,27.304,22.675,18.068,13.535,9.1237,0.31141,0.309,0.3254,0.33445,0.33315,0.32585,0.32622,0.36981,13.525,117
"31191",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,117
"31192",45.6,36.112,26.744,25.08,25.001,25,25,25,0.12569,17.347,20.526,20.6,20.6,20.6,20.6,20.6,4.4442,117
"31193",45.429,36.02,26.729,25.079,25.001,25,25,25,0.2945,17.205,20.358,20.431,20.431,20.431,20.431,20.431,4.7763,117
"31194",45.453,36.032,26.731,25.079,25.001,25,25,25,0.20166,17.223,20.38,20.454,20.454,20.454,20.454,20.454,4.3342,117
"31195",45.542,36.081,26.739,25.079,25.001,25,25,25,0.25596,17.299,20.47,20.544,20.544,20.544,20.544,20.544,4.9685,117
"31196",45.525,36.071,26.738,25.079,25.001,25,25,25,0.22127,17.285,20.453,20.526,20.526,20.526,20.526,20.526,4.523,117
"31197",45.593,36.108,26.743,25.08,25.001,25,25,25,0.2661,17.343,20.521,20.595,20.595,20.595,20.595,20.595,5.4297,117
"31198",45.667,36.148,26.75,25.08,25.001,25,25,25,0.31866,17.406,20.596,20.67,20.67,20.67,20.67,20.67,6.6717,117
"31199",45.681,36.156,26.751,25.08,25.001,25,25,25,0.29565,17.417,20.609,20.683,20.683,20.683,20.683,20.683,6.4783,117
"31200",45.714,36.173,26.754,25.08,25.001,25,25,25,0.29317,17.444,20.641,20.716,20.716,20.716,20.716,20.716,6.6623,117
"31201",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31202",25,25.017,25.364,27.322,29.305,27.322,25.364,25.017,4.3077,4.3077,4.2922,3.6281,0.14167,3.6281,4.2922,4.3077,2.8793,118
"31203",7.6122,21.742,24.984,25.807,29.307,25.807,25.005,25,0.14182,12.443,12.667,12.443,0.14182,12.443,12.667,12.667,7.916,118
"31204",7.6111,12.59,17.957,23.577,29.308,34.997,40.498,45.667,0.0017009,0.14285,0.14428,0.072405,0.0017009,0.0017009,0.14054,0.48058,10.444,118
"31205",7.6111,23.599,26.29,25.544,29.308,34.997,28.075,25.099,0.0016966,0.0016966,9.6937,9.6937,0.0016966,0.0016966,9.6944,10.281,14.89,118
"31206",7.6111,23.599,18.749,24.198,29.308,34.997,26.8,25.012,0.0016966,0.0016966,0.0016966,9.2046,0.0016966,0.0016966,9.3856,9.5634,18.329,118
"31207",7.6111,23.599,18.749,12.789,29.308,34.997,28.861,25.545,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,8.8956,11.462,21.993,118
"31208",7.6111,23.599,18.749,12.789,29.308,34.997,45.239,37.79,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,10.378,26.62,118
"31209",7.6111,23.599,18.749,12.789,29.308,34.997,45.239,40.123,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,0.0016966,29.849,118
"31210",7.6795,23.558,18.748,12.861,29.237,35.045,45.663,40.119,0.91792,0.91722,0.91696,0.91688,0.91688,0.91695,0.79533,0.91792,31.267,118
"31211",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31212",25,24.981,24.592,22.398,20.177,22.398,24.592,24.981,4.8255,4.8255,4.8082,4.064,0.14108,4.064,4.8082,4.8255,2.9929,118
"31213",25,25,25,26.815,20.178,25,25,25,3.646,3.646,3.646,0.14122,0.14122,3.646,3.646,3.646,5.4251,118
"31214",25,25,32.007,26.816,20.176,25,25,25,5.0242,5.0242,0.14127,0.14127,0.14127,5.0242,5.0242,5.0242,9.0996,118
"31215",25,38.039,32.009,26.816,20.175,25,25,25,7.839,0.14131,0.14131,0.14131,0.14131,7.839,7.839,7.839,13.912,118
"31216",43.26,38.04,32.009,26.817,20.175,25,25,25,0.14132,0.14132,0.14132,0.14132,0.14132,10.764,10.764,10.764,18.976,118
"31217",43.261,38.04,32.01,26.817,20.175,25,25,2.5567,0.14132,0.14132,0.14132,0.14132,0.14132,13.435,13.435,0.14132,24.101,118
"31218",43.522,38.031,32.005,26.815,20.178,25,25,2.5731,0.46379,0.53547,0.53547,0.53547,0.53547,13.498,13.498,0.53547,24.923,118
"31219",43.529,38.036,32.007,26.816,20.176,25,25,2.5643,0.30925,0.37873,0.37873,0.37873,0.37873,13.497,13.497,0.37873,24.881,118
"31220",43.527,38.038,32.008,26.816,20.176,25,25,2.5613,0.2446,0.30938,0.30938,0.30938,0.30938,13.497,13.497,0.30938,24.519,118
"31221",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31222",25.012,25.267,26.704,28.158,26.704,25.267,25.012,25,3.1614,3.1501,2.6632,0.14155,2.6632,3.1501,3.1614,3.1614,2.57,118
"31223",26.926,31.578,33.557,28.162,24.308,24.491,24.925,24.996,6.2969,4.4449,0.14168,0.14168,4.4449,6.2969,6.4502,6.4525,6.2923,118
"31224",43.261,38.683,33.56,28.161,22.777,17.692,13.162,9.3929,0.13589,0.00049906,0.00049906,0.00049906,0.13589,0.52562,1.254,2.3629,8.0353,118
"31225",43.816,38.683,33.56,28.161,22.279,15.929,9.4117,3.2675,0.00049908,0.00049908,0.00049908,0.00049908,0.16106,0.74334,2.0062,4.1075,10.427,118
"31226",43.651,38.714,33.514,28.186,22.871,17.707,12.826,8.3458,0.19676,0.19855,0.19922,0.22403,0.45846,0.91687,1.5899,2.4897,9.1209,118
"31227",43.452,38.695,33.522,28.198,22.994,18.166,13.937,10.474,0.35073,0.37069,0.3735,0.42012,0.82883,1.6186,2.7484,4.1997,10.899,118
"31228",43.333,38.68,33.531,28.2,23.01,18.266,14.22,11.053,0.37408,0.40712,0.41066,0.46181,0.91005,1.7797,3.023,4.6082,11.655,118
"31229",43.344,38.681,33.532,28.196,22.98,18.178,14.037,10.739,0.33079,0.36778,0.3708,0.41704,0.83135,1.643,2.8176,4.3343,11.547,118
"31230",43.385,38.686,33.529,28.195,22.972,18.135,13.92,10.504,0.3147,0.35444,0.35748,0.4022,0.80086,1.5797,2.7074,4.1686,11.639,118
"31231",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31232",25.05,26.098,31.997,37.972,31.997,26.098,25.05,25.001,12.973,12.926,10.924,0.14212,10.924,12.926,12.973,12.973,3.9818,118
"31233",25,25,8.0144,37.972,25,25,25,25,15.113,15.113,0.14213,0.14213,15.113,15.113,15.113,15.113,8.269,118
"31234",25,22.72,8.0148,37.972,25,25,25,25,12.41,0.14213,0.14213,0.14213,12.41,12.41,12.41,12.41,11.812,118
"31235",12.84,22.72,8.0148,37.972,25,25,25,25,0.14213,0.14213,0.14213,0.14213,12.348,12.348,12.348,12.348,15.73,118
"31236",12.84,22.72,8.0151,37.972,27.932,25,25,25,0.14213,0.14213,0.14213,0.14213,0.14213,11.122,11.122,11.122,19.139,118
"31237",12.84,22.72,8.0152,37.972,27.932,25,32.919,25,0.14213,0.14213,0.14213,0.14213,0.14213,10.656,0.14213,10.656,22.71,118
"31238",12.84,22.72,8.0153,37.972,27.932,25,32.919,17.641,0.14213,0.14213,0.14213,0.14213,0.14213,10.25,0.14213,0.14213,26.223,118
"31239",12.84,22.72,8.015,37.972,27.932,42.539,32.919,17.641,0.14213,0.14213,0.14213,0.14213,0.14213,0.14213,0.14213,0.14213,30.833,118
"31240",12.86,22.723,8.0432,37.95,27.927,42.863,32.906,17.653,0.67656,0.67656,0.67656,0.67656,0.67656,0.58609,0.67656,0.67656,31.909,118
"31241",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31242",25,25,24.999,24.936,23.606,16.119,8.536,16.119,16.465,16.465,16.465,16.464,16.405,13.864,0.13845,13.864,4.2201,118
"31243",13.581,18.84,24.032,24.892,23.606,16.119,8.5362,16.119,0.13845,11.931,14.118,14.168,14.118,11.931,0.13845,11.931,8.1399,118
"31244",13.581,24.191,25,25,25,23.83,8.5366,24.408,0.13846,11.544,11.573,11.573,11.573,11.544,0.13846,0.13846,11.6,118
"31245",13.581,36.152,25,25,25,25,8.5366,24.408,0.13846,0.13846,11.47,11.47,11.47,11.47,0.13846,0.13846,15.435,118
"31246",13.581,36.152,47.355,25,25,25,8.5362,24.408,0.13846,0.13846,0.13846,14.325,14.325,14.325,0.13846,0.13846,20.405,118
"31247",13.58,36.153,47.357,25,25,25,8.5354,24.408,0.0006695,0.0006695,0.0005798,14.322,14.322,14.322,0.0006695,0.0006695,14.515,118
"31248",13.596,36.138,47.045,25,25,25,8.5576,24.409,0.73848,0.73848,0.60313,14.236,14.236,14.236,0.73848,0.73848,22.462,118
"31249",13.592,36.142,47.12,25,25,25,8.5518,24.409,0.63504,0.63504,0.50215,14.257,14.257,14.257,0.63504,0.63504,22.929,118
"31250",13.592,36.141,47.016,25,25,25,8.5522,24.409,0.64165,0.64165,0.49714,14.225,14.225,14.225,0.64165,0.64165,23.69,118
"31251",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31252",24.993,24.845,24.01,23.164,24.01,24.845,24.993,25,1.841,1.8344,1.5521,0.14128,1.5521,1.8344,1.841,1.841,2.0293,118
"31253",25,25,25,23.161,28.44,25,25,25,2.7617,2.7617,2.7617,0.14266,0.14266,2.7617,2.7617,2.7617,4.8696,118
"31254",25,25,25,23.159,28.444,25,25,43.061,10.67,10.67,10.67,0.14307,0.14307,10.67,10.67,0.14307,11.359,118
"31255",25,25,25,23.16,28.442,25,25,43.248,10.78,10.78,10.78,0.38092,0.38092,10.78,10.78,0.32992,11.844,118
"31256",25,25,25,23.16,28.442,25,25,43.122,10.71,10.71,10.71,0.41113,0.41113,10.71,10.71,0.33574,12.287,118
"31257",25,25,25,23.161,28.441,25,25,43.001,10.644,10.644,10.644,0.48017,0.48017,10.644,10.644,0.37969,13.061,118
"31258",25,25,25,23.161,28.441,25,25,43.059,10.676,10.676,10.676,0.45381,0.45381,10.676,10.676,0.3516,13.295,118
"31259",25,25,25,23.162,28.44,25,25,43.173,10.744,10.744,10.744,0.56813,0.56813,10.744,10.744,0.43406,14.812,118
"31260",25,25,25,23.161,28.44,25,25,43.217,10.768,10.768,10.768,0.54326,0.54326,10.768,10.768,0.41079,15.134,118
"31261",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31262",4.6106,14.002,23.274,24.921,24.999,25,25,25,0.14226,17.169,20.317,20.39,20.39,20.39,20.39,20.39,4.434,118
"31263",4.6107,14.002,23.274,24.922,25.059,26.318,33.399,40.571,0.14226,15.276,18.076,18.141,18.141,18.076,15.276,0.14226,8.6343,118
"31264",4.6101,9.5968,14.682,19.837,25.033,30.241,35.43,40.572,0.018353,0.032411,0.029032,0.018353,0.033664,0.049987,0.045205,0.018353,11.622,118
"31265",4.6101,9.5764,14.665,19.837,25.054,30.275,35.461,40.572,0.000206,0.0020632,0.0011786,0.00020601,0.00020601,0.0011786,0.0020632,0.000206,9.12,118
"31266",4.6101,9.7306,14.778,19.837,25.054,30.446,35.78,40.572,0.00012787,0.096244,0.046272,0.00012788,0.00012788,0.012131,0.00012788,0.00012788,13.495,118
"31267",4.61,9.7951,14.806,19.837,25.054,30.451,35.78,40.572,0.00012787,0.00012787,0.0022456,0.00012787,0.00012787,0.0022456,0.00012787,0.00012787,11.894,118
"31268",4.6101,9.795,14.677,19.837,25.054,30.3,35.78,40.572,0.00012658,0.00012658,0.00012658,0.00012658,0.00012658,0.039962,0.00012658,0.00012658,17.768,118
"31269",4.6101,9.7951,14.677,19.837,25.054,30.831,35.78,40.572,0.00012658,0.00012658,0.00012658,0.00012658,0.00012658,0.00012658,0.00012658,0.00012658,22.659,118
"31270",4.6101,9.7951,14.677,19.837,25.054,30.831,35.78,40.637,0.00013121,0.0001312,0.00013121,0.00013121,0.00013121,0.00013121,0.00013121,0.00011363,491410,118
"31271",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31272",25,24.994,24.862,24.122,23.372,24.122,24.862,24.994,1.6338,1.6338,1.628,1.3778,0.14119,1.3778,1.628,1.6338,1.9098,118
"31273",25,25,25,29.559,23.368,25,25,25,3.4271,3.4271,3.4271,0.14401,0.14401,3.4271,3.4271,3.4271,5.3013,118
"31274",25,25,25,29.562,23.367,25,13.075,25,7.4331,7.4331,7.4331,0.14414,0.14414,7.4331,0.14414,7.4331,10.275,118
"31275",25,39.51,25,29.562,23.366,25,13.074,25,9.6997,0.14415,9.6997,0.14415,0.14415,9.6997,0.14415,9.6997,14.764,118
"31276",25,39.745,25,29.557,23.368,25,13.087,25,9.7935,0.42001,9.7935,0.48488,0.48488,9.7935,0.48488,9.7935,15.498,118
"31277",25,39.75,25,29.56,23.367,25,13.08,25,9.7922,0.28011,9.7922,0.34301,0.34301,9.7922,0.34301,9.7922,15.356,118
"31278",25,39.754,25,29.561,23.367,25,13.077,25,9.7925,0.2215,9.7925,0.28016,0.28016,9.7925,0.28016,9.7925,14.895,118
"31279",25,39.674,25,29.56,23.367,25,13.08,25,9.7634,0.27074,9.7634,0.34947,0.34947,9.7634,0.34947,9.7634,15.679,118
"31280",25,39.687,25,29.561,23.367,25,13.079,25,9.7678,0.24109,9.7678,0.31562,0.31562,9.7678,0.31562,9.7678,15.284,118
"31281",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,118
"31282",40.735,33.488,26.332,25.061,25.001,25,25,25,0.13803,13.25,15.679,15.735,15.736,15.736,15.736,15.736,4.1749,118
"31283",41.02,33.642,26.356,25.062,25.001,25,25,25,0.50239,13.499,15.971,16.028,16.028,16.028,16.028,16.028,5.0676,118
"31284",40.841,33.545,26.341,25.061,25.001,25,25,25,0.49328,13.348,15.792,15.848,15.848,15.848,15.848,15.848,5.868,118
"31285",40.859,33.555,26.343,25.061,25.001,25,25,25,0.3918,13.36,15.807,15.864,15.864,15.864,15.864,15.864,5.9871,118
"31286",40.909,33.582,26.347,25.062,25.001,25,25,25,0.35356,13.401,15.856,15.913,15.913,15.913,15.913,15.913,6.143,118
"31287",40.886,33.569,26.345,25.061,25.001,25,25,25,0.318,13.381,15.832,15.889,15.889,15.889,15.889,15.889,6.0612,118
