"","mu_ 0","mu_ 1","mu_ 2","mu_ 3","mu_ 4","mu_ 5","mu_ 6","mu_ 7","sig_ 0","sig_ 1","sig_ 2","sig_ 3","sig_ 4","sig_ 5","sig_ 6","sig_ 7","nlml","id"
"9020",26.51,28.02,29.529,31.039,32.549,34.059,35.569,37.079,12.097,12.13,12.185,12.262,12.36,12.479,12.618,12.777,36.63,36
"9021",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9022",25.443,25.885,26.328,26.771,27.213,27.656,28.099,28.541,8.1519,8.2985,8.5373,8.8608,9.2601,9.726,10.249,10.822,3.6202,36
"9023",25.641,26.283,26.924,27.566,28.207,28.849,29.49,30.132,12.869,12.962,13.115,13.327,13.595,13.915,14.284,14.699,8.1598,36
"9024",26.036,27.071,28.107,29.143,30.178,31.214,32.249,33.285,12.442,12.527,12.666,12.858,13.1,13.391,13.727,14.104,12.378,36
"9025",26.669,28.337,30.006,31.675,33.343,35.012,36.681,38.35,10.261,10.339,10.467,10.645,10.868,11.136,11.444,11.789,16.451,36
"9026",28.302,31.603,34.905,38.207,41.508,44.81,48.112,51.413,3.6211,3.6626,3.7308,3.8243,3.9411,4.0795,4.2371,4.412,19.657,36
"9027",28.492,31.984,35.475,38.967,42.459,45.951,49.443,52.935,3.018,3.0478,3.0969,3.1643,3.249,3.3495,3.4645,3.5927,22.152,36
"9028",28.597,32.195,35.792,39.39,42.987,46.585,50.182,53.78,2.723,2.7463,2.7848,2.8377,2.9044,2.9838,3.0751,3.1771,24.496,36
"9029",28.657,32.313,35.97,39.626,43.283,46.939,50.596,54.252,2.4892,2.508,2.539,2.5817,2.6357,2.7001,2.7744,2.8577,26.56,36
"9030",28.703,32.406,36.109,39.811,43.514,47.217,50.92,54.623,2.3265,2.3421,2.368,2.4037,2.4488,2.5029,2.5653,2.6355,28.575,36
"9031",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9032",24.954,24.908,24.863,24.817,24.771,24.725,24.679,24.633,21.818,21.887,22,22.159,22.36,22.604,22.89,23.214,4.5017,36
"9033",24.84,24.68,24.521,24.361,24.201,24.041,23.881,23.721,15.956,16.044,16.189,16.39,16.646,16.953,17.308,17.71,8.3876,36
"9034",25.259,25.518,25.777,26.036,26.295,26.554,26.813,27.071,16.403,16.473,16.59,16.751,16.956,17.203,17.491,17.817,12.694,36
"9035",25.593,26.186,26.778,27.371,27.964,28.557,29.15,29.742,15.376,15.436,15.536,15.675,15.852,16.065,16.314,16.596,16.827,36
"9036",25.881,26.763,27.644,28.526,29.407,30.289,31.17,32.052,13.93,13.982,14.068,14.187,14.339,14.522,14.736,14.978,20.754,36
"9037",26.125,27.25,28.375,29.5,30.625,31.75,32.875,34,12.6,12.643,12.716,12.816,12.945,13.1,13.281,13.486,24.526,36
"9038",26.238,27.475,28.713,29.951,31.188,32.426,33.664,34.901,11.412,11.45,11.513,11.6,11.711,11.845,12.002,12.18,28.001,36
"9039",26.394,27.788,29.182,30.576,31.97,33.364,34.758,36.152,10.576,10.608,10.661,10.734,10.828,10.941,11.073,11.224,31.543,36
"9040",26.513,28.026,29.539,31.052,32.565,34.078,35.591,37.104,9.8825,9.9094,9.9543,10.017,10.096,10.193,10.306,10.435,34.976,36
"9041",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9042",24.66,24.32,23.979,23.639,23.299,22.959,22.618,22.278,0.00032132,0.00033935,0.00036744,0.0004035,0.00044559,0.00049217,0.00054209,0.0005945,2.5863,36
"9043",25.149,25.298,25.447,25.596,25.744,25.893,26.042,26.191,0.0003189,0.00033009,0.00034795,0.00037151,0.00039976,0.00043179,0.00046682,0.00050422,77194000,36
"9044",24.505,24.01,23.515,23.02,22.525,22.03,21.536,21.041,0.00037849,0.0003857,0.00039742,0.00041328,0.00043281,0.00045556,0.00048105,0.00050888,182710000,36
"9045",24.879,24.758,24.637,24.515,24.394,24.273,24.152,24.031,0.00037837,0.00038522,0.00039639,0.00041152,0.00043019,0.00045196,0.00047641,0.00050314,952930000,36
"9046",25.192,25.384,25.576,25.769,25.961,26.153,26.345,26.537,0.00037813,0.00038432,0.00039441,0.00040811,0.00042508,0.00044495,0.00046734,0.00049191,1.234e+09,36
"9047",25.405,25.81,26.215,26.62,27.025,27.43,27.835,28.24,0.00037811,0.00038423,0.00039421,0.00040777,0.00042458,0.00044425,0.00046643,0.00049079,2545700000,36
"9048",25.612,26.224,26.836,27.448,28.061,28.673,29.285,29.897,0.00037809,0.00038414,0.00039402,0.00040744,0.00042408,0.00044357,0.00046555,0.00048968,3815800000,36
"9049",25.821,26.641,27.462,28.282,29.103,29.924,30.744,31.565,0.00037807,0.00038405,0.00039383,0.00040712,0.00042359,0.00044289,0.00046468,0.0004886,5130600000,36
"9050",26.019,27.037,28.056,29.074,30.093,31.111,32.13,33.148,0.00037805,0.00038397,0.00039364,0.0004068,0.00042311,0.00044224,0.00046382,0.00048754,6341200000,36
"9051",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9052",24.151,23.302,22.453,21.604,20.755,19.906,19.057,18.208,0.0033079,0.0035879,0.0040114,0.0045384,0.0051371,0.0057854,0.0064682,0.0071759,2.6656,36
"9053",24.985,24.97,24.954,24.939,24.924,24.909,24.893,24.878,3.8165,3.9169,4.0786,4.2949,4.5579,4.86,5.1945,5.5555,5.8042,36
"9054",25.707,26.415,27.122,27.829,28.536,29.244,29.951,30.658,8.059,8.1363,8.2636,8.4386,8.6585,8.9198,9.2191,9.5527,10.903,36
"9055",26.189,27.378,28.566,29.755,30.944,32.133,33.321,34.51,9.2274,9.285,9.3801,9.5116,9.6782,9.8779,10.109,10.369,15.458,36
"9056",26.569,28.139,29.708,31.277,32.847,34.416,35.985,37.555,8.6724,8.7166,8.7896,8.8909,9.0195,9.1742,9.3537,9.5567,19.428,36
"9057",26.835,28.671,30.506,32.342,34.177,36.013,37.848,39.684,7.7885,7.8224,7.8787,7.9567,8.056,8.1757,8.3149,8.4727,22.96,36
"9058",27.025,29.049,31.074,33.098,35.123,37.147,39.172,41.196,7.1731,7.2001,7.2448,7.307,7.3861,7.4817,7.5931,7.7196,26.353,36
"9059",27.155,29.309,31.464,33.618,35.773,37.927,40.082,42.236,6.6603,6.6822,6.7185,6.7691,6.8336,6.9116,7.0026,7.1062,29.546,36
"9060",27.244,29.489,31.733,33.978,36.222,38.466,40.711,42.955,6.2316,6.2497,6.2799,6.3219,6.3754,6.4403,6.5162,6.6026,32.576,36
"9061",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9062",24.843,24.685,24.528,24.371,24.214,24.056,23.899,23.742,0.00020689,0.00021162,0.00021926,0.00022953,0.0002421,0.00025662,0.00027279,0.00029034,3.0107,36
"9063",25.04,25.08,25.119,25.159,25.199,25.239,25.279,25.318,0.00020687,0.00021152,0.00021905,0.00022918,0.00024157,0.00025591,0.00027188,0.00028922,1916600000,36
"9064",25.173,25.345,25.518,25.691,25.864,26.036,26.209,26.382,0.00020668,0.00021077,0.00021742,0.00022641,0.00023746,0.0002503,0.00026468,0.00028035,2028700000,36
"9065",25.021,25.042,25.063,25.084,25.105,25.126,25.146,25.167,0.00020661,0.0002105,0.00021682,0.00022537,0.00023591,0.00024819,0.00026196,0.000277,2423300000,36
"9066",24.517,24.034,23.552,23.069,22.586,22.103,21.62,21.138,0.00020629,0.00020925,0.00021408,0.00022067,0.00022886,0.00023849,0.00024939,0.00026141,3390600000,36
"9067",24.059,23.118,22.176,21.235,20.294,19.353,18.411,17.47,0.00020616,0.00020872,0.00021292,0.00021866,0.00022583,0.0002343,0.00024393,0.00025459,5300600000,36
"9068",24.68,24.359,24.039,23.719,23.398,23.078,22.758,22.437,0.00020591,0.00020773,0.00021072,0.00021485,0.00022004,0.00022623,0.00023332,0.00024125,7166600000,36
"9069",25.24,25.48,25.72,25.96,26.2,26.44,26.68,26.92,0.0002058,0.0002073,0.00020978,0.0002132,0.00021751,0.00022268,0.00022863,0.00023531,1.0712e+10,36
"9070",25.651,26.301,26.952,27.602,28.253,28.904,29.554,30.205,0.00020572,0.000207,0.00020911,0.00021203,0.00021572,0.00022016,0.00022528,0.00023105,1.3432e+10,36
"9071",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9072",24.427,23.853,23.28,22.706,22.133,21.559,20.986,20.412,8.611,8.7271,8.9173,9.1769,9.5004,9.8813,10.313,10.79,3.7668,36
"9073",24.75,24.501,24.251,24.001,23.752,23.502,23.253,23.003,10.088,10.19,10.359,10.59,10.88,11.224,11.618,12.056,7.515,36
"9074",24.97,24.941,24.911,24.882,24.852,24.823,24.793,24.764,12.36,12.452,12.603,12.811,13.074,13.388,13.751,14.157,11.811,36
"9075",25.055,25.11,25.165,25.22,25.275,25.329,25.384,25.439,15.059,15.14,15.275,15.461,15.698,15.982,16.311,16.684,16.527,36
"9076",25.113,25.227,25.34,25.453,25.567,25.68,25.794,25.907,16.622,16.698,16.824,16.999,17.221,17.488,17.799,18.151,21.154,36
"9077",25.164,25.328,25.491,25.655,25.819,25.983,26.147,26.31,17.498,17.571,17.693,17.861,18.075,18.333,18.633,18.974,25.697,36
"9078",25.211,25.422,25.633,25.844,26.055,26.266,26.477,26.688,18.116,18.187,18.305,18.469,18.678,18.929,19.223,19.556,30.229,36
"9079",25.257,25.514,25.77,26.027,26.284,26.541,26.797,27.054,18.532,18.602,18.718,18.878,19.083,19.331,19.619,19.946,34.736,36
"9080",25.302,25.604,25.906,26.208,26.51,26.812,27.114,27.416,18.807,18.876,18.99,19.149,19.351,19.596,19.881,20.204,39.218,36
"9081",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9082",24.954,24.908,24.863,24.817,24.771,24.725,24.679,24.634,21.83,21.898,22.012,22.17,22.372,22.616,22.901,23.225,4.5022,36
"9083",25.229,25.459,25.688,25.918,26.147,26.377,26.606,26.836,18.843,18.91,19.022,19.176,19.374,19.612,19.89,20.206,8.7408,36
"9084",25.137,25.275,25.412,25.549,25.686,25.824,25.961,26.098,16.364,16.428,16.535,16.682,16.87,17.097,17.362,17.662,12.676,36
"9085",25.415,25.831,26.246,26.662,27.077,27.493,27.908,28.324,15.415,15.47,15.562,15.69,15.853,16.05,16.28,16.541,16.764,36
"9086",25.662,26.323,26.985,27.646,28.308,28.969,29.631,30.292,14.301,14.349,14.428,14.539,14.679,14.85,15.049,15.275,20.729,36
"9087",25.871,26.741,27.612,28.482,29.353,30.223,31.094,31.964,13.214,13.255,13.323,13.418,13.539,13.686,13.857,14.052,24.562,36
"9088",26.041,27.083,28.124,29.165,30.207,31.248,32.289,33.331,12.247,12.283,12.341,12.423,12.526,12.652,12.799,12.967,28.272,36
"9089",26.169,27.337,28.506,29.675,30.844,32.012,33.181,34.35,11.388,11.418,11.468,11.538,11.628,11.736,11.862,12.007,31.838,36
"9090",26.268,27.535,28.803,30.07,31.338,32.605,33.873,35.141,10.668,10.694,10.738,10.798,10.875,10.969,11.078,11.203,35.306,36
"9091",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9092",25.083,25.167,25.25,25.334,25.417,25.5,25.584,25.667,11.993,12.117,12.32,12.599,12.949,13.364,13.839,14.367,3.9033,36
"9093",24.967,24.935,24.902,24.869,24.837,24.804,24.771,24.738,10.27,10.408,10.635,10.945,11.33,11.784,12.299,12.868,7.4883,36
"9094",25.069,25.137,25.206,25.274,25.343,25.412,25.48,25.549,10.947,11.077,11.289,11.581,11.945,12.376,12.866,13.409,11.427,36
"9095",25.157,25.314,25.47,25.627,25.784,25.941,26.098,26.254,11.143,11.27,11.478,11.763,12.119,12.541,13.023,13.557,15.317,36
"9096",25.242,25.485,25.727,25.97,26.212,26.455,26.697,26.94,11.235,11.36,11.565,11.846,12.198,12.614,13.09,13.618,19.201,36
"9097",25.327,25.654,25.981,26.308,26.636,26.963,27.29,27.617,11.3,11.423,11.626,11.903,12.251,12.664,13.134,13.657,23.095,36
"9098",25.411,25.823,26.234,26.645,27.057,27.468,27.879,28.291,11.335,11.457,11.658,11.933,12.278,12.687,13.153,13.672,26.989,36
"9099",25.495,25.99,26.485,26.981,27.476,27.971,28.466,28.961,11.366,11.487,11.686,11.959,12.3,12.706,13.168,13.683,30.892,36
"9100",25.579,26.159,26.738,27.317,27.897,28.476,29.055,29.635,11.37,11.49,11.688,11.958,12.298,12.7,13.16,13.671,34.787,36
"9101",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9102",24.603,24.206,23.809,23.412,23.015,22.618,22.221,21.824,18.52,18.588,18.701,18.858,19.058,19.3,19.581,19.901,4.4223,36
"9103",24.193,23.386,22.579,21.772,20.965,20.158,19.351,18.544,11.067,11.149,11.283,11.469,11.704,11.984,12.307,12.67,8.0208,36
"9104",23.826,22.652,21.478,20.304,19.131,17.957,16.783,15.609,7.5775,7.6469,7.7612,7.9184,8.116,8.3512,8.6209,8.922,11.21,36
"9105",24.144,23.287,22.431,21.575,20.719,19.862,19.006,18.15,9.5578,9.6289,9.7462,9.9082,10.113,10.357,10.639,10.954,15.183,36
"9106",24.356,23.712,23.068,22.425,21.781,21.137,20.493,19.849,11.526,11.597,11.714,11.876,12.081,12.327,12.612,12.933,19.59,36
"9107",24.46,23.92,23.379,22.839,22.299,21.759,21.219,20.679,12.319,12.389,12.505,12.665,12.869,13.113,13.396,13.715,23.779,36
"9108",24.546,24.093,23.639,23.185,22.732,22.278,21.824,21.371,12.939,13.009,13.123,13.282,13.483,13.725,14.005,14.322,28.001,36
"9109",24.623,24.245,23.868,23.491,23.113,22.736,22.358,21.981,13.455,13.523,13.637,13.793,13.993,14.232,14.51,14.825,32.254,36
"9110",24.684,24.368,24.052,23.736,23.42,23.104,22.788,22.473,13.746,13.813,13.926,14.081,14.279,14.517,14.793,15.106,36.44,36
"9111",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9112",25.263,25.525,25.788,26.051,26.313,26.576,26.839,27.101,9.8887e-05,0.00010114,0.0001048,0.00010971,0.00011571,0.00012266,0.00013039,0.00013877,3.0329,36
"9113",25.602,26.204,26.806,27.408,28.01,28.612,29.214,29.815,9.8557e-05,9.9845e-05,0.00010196,0.00010484,0.00010844,0.00011267,0.00011749,0.00012281,882120000,36
"9114",25.026,25.052,25.078,25.104,25.13,25.156,25.182,25.208,9.8479e-05,9.9536e-05,0.00010127,0.00010366,0.00010664,0.00011018,0.00011422,0.00011872,1.1625e+10,36
"9115",24.421,23.842,23.263,22.684,22.105,21.526,20.947,20.368,9.8405e-05,9.9245e-05,0.00010063,0.00010254,0.00010494,0.0001078,0.00011108,0.00011476,2.4304e+10,36
"9116",24.428,23.856,23.284,22.713,22.141,21.569,20.997,20.425,9.8382e-05,9.9151e-05,0.00010042,0.00010217,0.00010438,0.00010702,0.00011005,0.00011345,2.4309e+10,36
"9117",24.74,24.48,24.22,23.96,23.7,23.44,23.18,22.92,9.8329e-05,9.8941e-05,9.9954e-05,0.00010135,0.00010313,0.00010525,0.00010771,0.00011048,2.8989e+10,36
"9118",24.952,24.903,24.855,24.806,24.758,24.709,24.661,24.612,9.8294e-05,9.8803e-05,9.9645e-05,0.00010081,0.00010229,0.00010408,0.00010614,0.00010848,3.2253e+10,36
"9119",25.099,25.199,25.298,25.398,25.497,25.596,25.696,25.795,9.8269e-05,9.8704e-05,9.9425e-05,0.00010043,0.0001017,0.00010323,0.00010502,0.00010704,3.4502e+10,36
"9120",25.209,25.417,25.626,25.834,26.043,26.251,26.46,26.668,9.8251e-05,9.8631e-05,9.9261e-05,0.00010014,0.00010125,0.0001026,0.00010417,0.00010595,3.6143e+10,36
"9121",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9122",25.055,25.11,25.164,25.219,25.274,25.329,25.383,25.438,18.262,18.344,18.479,18.667,18.906,19.194,19.528,19.908,4.3238,36
"9123",25.111,25.221,25.332,25.443,25.554,25.664,25.775,25.886,18.065,18.148,18.284,18.473,18.714,19.004,19.341,19.722,8.6289,36
"9124",25.167,25.334,25.501,25.668,25.835,26.002,26.169,26.337,17.956,18.039,18.176,18.366,18.607,18.897,19.235,19.618,12.93,36
"9125",25.223,25.447,25.67,25.893,26.116,26.34,26.563,26.786,17.914,17.997,18.133,18.323,18.564,18.854,19.192,19.574,17.237,36
"9126",25.28,25.56,25.84,26.12,26.399,26.679,26.959,27.239,17.864,17.947,18.083,18.273,18.514,18.804,19.141,19.523,21.54,36
"9127",25.336,25.671,26.007,26.343,26.678,27.014,27.35,27.686,17.872,17.955,18.091,18.28,18.52,18.809,19.145,19.526,25.86,36
"9128",25.394,25.787,26.181,26.574,26.968,27.361,27.755,28.148,17.788,17.87,18.007,18.196,18.436,18.726,19.062,19.443,30.149,36
"9129",25.45,25.9,26.35,26.8,27.249,27.699,28.149,28.599,17.781,17.863,17.999,18.188,18.427,18.716,19.052,19.432,34.465,36
"9130",25.509,26.018,26.527,27.037,27.546,28.055,28.564,29.073,17.675,17.757,17.894,18.083,18.323,18.613,18.949,19.33,38.736,36
"9131",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9132",24.743,24.486,24.228,23.971,23.714,23.457,23.2,22.943,0.00014134,0.00014456,0.00014978,0.0001568,0.00016538,0.00017531,0.00018635,0.00019834,3.0314,36
"9133",26.185,27.371,28.556,29.741,30.927,32.112,33.297,34.482,0.00014087,0.00014271,0.00014573,0.00014985,0.00015499,0.00016105,0.00016793,0.00017553,7806400000,36
"9134",26.751,28.502,30.253,32.004,33.755,35.506,37.257,39.008,0.00014068,0.00014197,0.00014409,0.00014701,0.00015068,0.00015505,0.00016006,0.00016565,1.0845e+10,36
"9135",27.063,29.127,31.19,33.253,35.316,37.38,39.443,41.506,0.00014058,0.00014157,0.00014321,0.00014547,0.00014833,0.00015174,0.00015569,0.00016011,1.2575e+10,36
"9136",27.247,29.495,31.742,33.989,36.236,38.484,40.731,42.978,0.00014052,0.00014132,0.00014266,0.0001445,0.00014684,0.00014965,0.0001529,0.00015656,1.3538e+10,36
"9137",27.383,29.765,32.148,34.53,36.913,39.295,41.678,44.06,0.00014048,0.00014115,0.00014228,0.00014384,0.00014581,0.0001482,0.00015096,0.00015409,1.4301e+10,36
"9138",27.471,29.942,32.413,34.884,37.355,39.826,42.297,44.768,0.00014045,0.00014103,0.000142,0.00014335,0.00014506,0.00014713,0.00014954,0.00015227,1.475e+10,36
"9139",27.539,30.077,32.616,35.155,37.693,40.232,42.771,45.309,0.00014042,0.00014094,0.00014179,0.00014298,0.00014449,0.00014632,0.00014845,0.00015087,1.5095e+10,36
"9140",27.591,30.182,32.773,35.365,37.956,40.547,43.138,45.729,0.0001404,0.00014086,0.00014163,0.00014269,0.00014404,0.00014568,0.00014759,0.00014977,1.5361e+10,36
"9141",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9142",24.703,24.405,24.108,23.811,23.513,23.216,22.919,22.621,6.4923,6.6996,7.0316,7.4716,8.0018,8.6056,9.2686,9.979,3.3249,36
"9143",25.006,25.012,25.018,25.023,25.029,25.035,25.041,25.047,11.274,11.401,11.61,11.896,12.255,12.679,13.163,13.7,7.6756,36
"9144",25.096,25.191,25.287,25.382,25.478,25.573,25.669,25.764,12.329,12.446,12.637,12.901,13.232,13.626,14.077,14.581,11.788,36
"9145",25.172,25.344,25.517,25.689,25.861,26.033,26.206,26.378,12.857,12.968,13.152,13.404,13.723,14.102,14.537,15.024,15.895,36
"9146",25.246,25.492,25.738,25.984,26.23,26.476,26.722,26.968,13.057,13.167,13.347,13.595,13.907,14.28,14.708,15.187,19.958,36
"9147",25.319,25.637,25.956,26.275,26.593,26.912,27.231,27.55,13.176,13.284,13.462,13.707,14.015,14.383,14.807,15.28,24.019,36
"9148",25.389,25.779,26.168,26.557,26.947,27.336,27.726,28.115,13.33,13.436,13.611,13.852,14.156,14.519,14.937,15.405,28.12,36
"9149",25.463,25.925,26.388,26.85,27.313,27.775,28.238,28.7,13.322,13.428,13.602,13.842,14.144,14.506,14.922,15.388,32.153,36
"9150",25.535,26.07,26.605,27.14,27.675,28.21,28.745,29.28,13.339,13.444,13.617,13.856,14.156,14.516,14.929,15.392,36.207,36
"9151",25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,36
"9152",25.425,25.849,26.274,26.698,27.123,27.547,27.972,28.396,17.087,17.159,17.278,17.443,17.654,17.907,18.202,18.537,4.3552,36
"9153",27.374,29.749,32.123,34.498,36.872,39.247,41.621,43.995,0.22347,0.22605,0.23029,0.2361,0.24336,0.25196,0.26175,0.27261,6.0809,36
"9154",27.354,29.708,32.062,34.416,36.77,39.123,41.477,43.831,0.32179,0.32428,0.32839,0.33406,0.34121,0.34974,0.35957,0.37059,6.8837,36
"9155",27.374,29.749,32.123,34.497,36.872,39.246,41.62,43.994,0.42449,0.42696,0.43104,0.43669,0.44385,0.45245,0.46241,0.47363,8.1912,36
"9156",27.376,29.752,32.129,34.505,36.881,39.257,41.634,44.01,0.36806,0.36978,0.37262,0.37656,0.38157,0.3876,0.39461,0.40255,8.2983,36
"9157",27.38,29.76,32.14,34.521,36.901,39.281,41.661,44.041,0.33666,0.33797,0.34014,0.34315,0.34699,0.35163,0.35703,0.36315,8.3719,36
