,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
183,25.389,25.777,26.166,26.555,26.944,27.332,27.721,28.11,16.149,16.224,16.346,16.517,16.733,16.994,17.297,17.641,8.4857,19,3,1
184,25.82,26.641,27.461,28.281,29.102,29.922,30.742,31.563,14.222,14.287,14.393,14.54,14.728,14.954,15.217,15.514,12.605,19,4,1
185,26.251,27.501,28.752,30.003,31.253,32.504,33.755,35.005,11.685,11.738,11.826,11.948,12.103,12.289,12.506,12.752,16.433,19,5,1
186,26.579,28.157,29.736,31.315,32.894,34.472,36.051,37.63,9.6974,9.7387,9.807,9.902,10.023,10.168,10.338,10.53,19.986,19,6,1
187,26.784,28.568,30.352,32.136,33.92,35.704,37.488,39.272,8.3995,8.4315,8.4847,8.5585,8.6525,8.7661,8.8984,9.0487,23.314,19,7,1
188,26.911,28.822,30.733,32.645,34.556,36.467,38.378,40.289,7.5251,7.5505,7.5928,7.6516,7.7265,7.817,7.9227,8.0429,26.471,19,8,1
189,26.985,28.97,30.954,32.939,34.924,36.909,38.894,40.879,6.8842,6.9049,6.9393,6.9872,7.0483,7.1223,7.2087,7.3072,29.47,19,9,1
190,27.04,29.08,31.121,33.161,35.201,37.241,39.282,41.322,6.3967,6.414,6.4427,6.4826,6.5336,6.5954,6.6677,6.7501,32.386,19,10,1
191,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,1
192,25.442,25.884,26.326,26.768,27.21,27.652,28.094,28.536,16.261,16.335,16.458,16.628,16.845,17.105,17.408,17.752,4.3149,20,2,1
193,27.216,29.432,31.648,33.864,36.08,38.296,40.512,42.728,0.48431,0.4899,0.49908,0.51165,0.52737,0.54597,0.56717,0.59068,6.4922,20,3,1
194,27.207,29.413,31.62,33.827,36.034,38.24,40.447,42.654,0.3779,0.38082,0.38565,0.3923,0.40069,0.41071,0.42225,0.43519,6.8697,20,4,1
195,27.208,29.416,31.624,33.832,36.04,38.248,40.457,42.665,0.30833,0.31012,0.31309,0.31719,0.3224,0.32865,0.33588,0.34404,6.8509,20,5,1
196,27.209,29.419,31.628,33.837,36.047,38.256,40.465,42.674,0.26737,0.26862,0.27068,0.27355,0.27718,0.28157,0.28666,0.29243,6.6369,20,6,1
197,27.202,29.404,31.606,33.808,36.01,38.212,40.414,42.617,0.27858,0.27966,0.28146,0.28395,0.28713,0.29097,0.29543,0.30051,7.017,20,7,1
198,27.204,29.409,31.613,33.817,36.021,38.226,40.43,42.634,0.25814,0.259,0.26043,0.26242,0.26495,0.26801,0.27159,0.27566,6.7824,20,8,1
199,27.201,29.402,31.602,33.803,36.004,38.205,40.406,42.607,0.25194,0.25268,0.2539,0.2556,0.25777,0.26039,0.26346,0.26696,6.7359,20,9,1
200,27.199,29.399,31.598,33.797,35.996,38.196,40.395,42.594,0.23885,0.23947,0.2405,0.24193,0.24377,0.24599,0.24859,0.25155,6.4047,20,10,1
201,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,1
202,24.467,23.934,23.4,22.867,22.334,21.801,21.267,20.734,12.72,12.804,12.943,13.135,13.378,13.669,14.005,14.383,4.1272,21,2,1
203,23.979,22.959,21.938,20.917,19.896,18.876,17.855,16.834,6.3532,6.4148,6.516,6.6552,6.8301,7.0378,7.2757,7.5409,7.351,21,3,1
204,24.175,23.351,22.526,21.701,20.877,20.052,19.227,18.403,6.503,6.5536,6.6371,6.7522,6.8973,7.0707,7.2703,7.494,10.573,21,4,1
205,24.01,23.019,22.029,21.039,20.048,19.058,18.068,17.077,5.8962,5.9383,6.0077,6.1036,6.2247,6.3695,6.5366,6.7242,13.735,21,5,1
206,24.366,23.732,23.098,22.464,21.83,21.195,20.561,19.927,9.9837,10.037,10.126,10.249,10.405,10.593,10.81,11.056,18.984,21,6,1
207,24.553,24.107,23.66,23.213,22.767,22.32,21.873,21.426,11.81,11.865,11.956,12.082,12.242,12.435,12.66,12.914,23.553,21,7,1
208,24.675,24.351,24.026,23.701,23.376,23.052,22.727,22.402,12.671,12.725,12.816,12.942,13.101,13.294,13.518,13.773,27.867,21,8,1
209,24.771,24.542,24.312,24.083,23.854,23.625,23.396,23.167,13.101,13.155,13.245,13.37,13.528,13.719,13.942,14.195,32.059,21,9,1
210,24.861,24.721,24.582,24.443,24.303,24.164,24.025,23.885,13.451,13.504,13.593,13.717,13.874,14.064,14.285,14.535,36.265,21,10,1
211,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,1
212,25.445,25.89,26.335,26.779,27.224,27.669,28.114,28.559,16.131,16.205,16.328,16.499,16.717,16.979,17.283,17.628,4.3084,22,2,1
213,27.279,29.558,31.837,34.116,36.395,38.674,40.953,43.232,0.38414,0.38858,0.39586,0.40584,0.41832,0.43308,0.4499,0.46856,6.4014,22,3,1
214,27.315,29.631,31.946,34.262,36.577,38.892,41.208,43.523,0.59395,0.59854,0.60611,0.61656,0.62973,0.64547,0.66359,0.6839,8.0208,22,4,1
215,27.303,29.606,31.909,34.212,36.515,38.818,41.12,43.423,0.53453,0.53763,0.54277,0.54989,0.5589,0.56973,0.58226,0.59639,8.7162,22,5,1
216,27.317,29.635,31.952,34.27,36.587,38.904,41.222,43.539,0.52542,0.52787,0.53192,0.53755,0.54469,0.5533,0.56331,0.57463,9.5844,22,6,1
217,27.321,29.641,31.962,34.282,36.603,38.923,41.244,43.564,0.47225,0.47408,0.47713,0.48136,0.48674,0.49324,0.50081,0.5094,9.9242,22,7,1
218,27.323,29.645,31.968,34.29,36.613,38.935,41.258,43.58,0.43236,0.43381,0.4362,0.43952,0.44376,0.44889,0.45488,0.46169,10.145,22,8,1
219,27.322,29.645,31.967,34.29,36.612,38.935,41.257,43.58,0.40028,0.40145,0.40339,0.40609,0.40954,0.41371,0.41859,0.42414,10.252,22,9,1
220,27.323,29.645,31.968,34.291,36.614,38.936,41.259,43.582,0.37439,0.37536,0.37698,0.37923,0.3821,0.38558,0.38965,0.3943,10.28,22,10,1
221,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,1
222,24.955,24.91,24.865,24.82,24.775,24.731,24.686,24.641,22.271,22.338,22.45,22.605,22.803,23.042,23.322,23.641,4.5222,23,2,1
223,25.286,25.572,25.858,26.144,26.43,26.716,27.003,27.289,22.157,22.216,22.316,22.454,22.63,22.843,23.093,23.378,9.077,23,3,1
224,25.624,26.249,26.873,27.498,28.122,28.746,29.371,29.995,20.281,20.337,20.43,20.56,20.726,20.927,21.162,21.43,13.495,23,4,1
225,26.003,27.006,28.009,29.013,30.016,31.019,32.022,33.025,17.865,17.918,18.004,18.125,18.279,18.465,18.683,18.931,17.755,23,5,1
226,26.408,27.815,29.223,30.63,32.038,33.445,34.853,36.261,15.322,15.369,15.446,15.554,15.691,15.857,16.052,16.273,21.835,23,6,1
227,26.773,28.547,30.32,32.093,33.867,35.64,37.413,39.187,13.064,13.103,13.169,13.261,13.378,13.52,13.686,13.874,25.702,23,7,1
228,27.039,29.078,31.117,33.156,35.194,37.233,39.272,41.311,11.367,11.4,11.455,11.531,11.629,11.747,11.885,12.042,29.336,23,8,1
229,27.217,29.433,31.65,33.867,36.084,38.3,40.517,42.734,10.183,10.21,10.256,10.32,10.401,10.5,10.615,10.746,32.798,23,9,1
230,27.342,29.684,32.026,34.368,36.71,39.052,41.395,43.737,9.3301,9.3534,9.392,9.4459,9.5146,9.598,9.6956,9.8071,36.143,23,10,1
231,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,1
232,24.515,24.03,23.544,23.059,22.574,22.089,21.604,21.119,14.445,14.524,14.655,14.836,15.066,15.343,15.664,16.026,4.2216,24,2,1
233,24.762,24.523,24.285,24.046,23.808,23.569,23.331,23.093,19.863,19.928,20.036,20.185,20.375,20.606,20.875,21.181,8.8474,24,3,1
234,24.832,24.664,24.496,24.328,24.16,23.992,23.824,23.656,21.177,21.239,21.341,21.483,21.665,21.885,22.143,22.436,13.431,24,4,1
235,24.879,24.759,24.638,24.518,24.397,24.277,24.156,24.036,21.554,21.614,21.715,21.856,22.035,22.252,22.506,22.795,17.966,24,5,1
236,24.924,24.848,24.772,24.696,24.62,24.544,24.467,24.391,21.823,21.883,21.983,22.121,22.299,22.513,22.765,23.051,22.512,24,6,1
237,24.967,24.934,24.901,24.867,24.834,24.801,24.768,24.735,22.043,22.103,22.202,22.339,22.515,22.728,22.977,23.261,27.071,24,7,1
238,25.009,25.017,25.026,25.034,25.043,25.051,25.06,25.068,22.217,22.276,22.374,22.511,22.685,22.896,23.144,23.426,31.637,24,8,1
239,25.049,25.098,25.146,25.195,25.244,25.293,25.342,25.39,22.3,22.359,22.456,22.592,22.766,22.976,23.222,23.503,36.187,24,9,1
240,25.089,25.178,25.266,25.355,25.444,25.533,25.621,25.71,22.374,22.432,22.529,22.665,22.838,23.047,23.293,23.572,40.742,24,10,1
241,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,25,1,1
242,24.956,24.912,24.868,24.824,24.781,24.737,24.693,24.649,22.781,22.847,22.956,23.108,23.301,23.536,23.81,24.122,4.5449,25,2,1
243,25.271,25.541,25.812,26.082,26.353,26.623,26.894,27.164,21.735,21.795,21.896,22.036,22.214,22.431,22.684,22.973,9.0344,25,3,1
244,25.602,26.204,26.805,27.407,28.009,28.611,29.212,29.814,19.504,19.561,19.657,19.789,19.958,20.163,20.402,20.674,13.366,25,4,1
245,25.968,26.936,27.904,28.872,29.84,30.808,31.776,32.743,17.166,17.219,17.306,17.428,17.583,17.771,17.991,18.241,17.566,25,5,1
246,26.338,27.676,29.014,30.352,31.69,33.028,34.366,35.704,14.772,14.819,14.896,15.003,15.14,15.306,15.5,15.72,21.567,25,6,1
247,26.662,28.324,29.986,31.648,33.31,34.972,36.634,38.296,12.795,12.835,12.9,12.991,13.108,13.249,13.413,13.6,25.395,25,7,1
248,26.899,28.798,30.697,32.596,34.495,36.394,38.293,40.192,11.286,11.319,11.374,11.45,11.547,11.665,11.802,11.959,29.015,25,8,1
249,27.058,29.117,31.175,33.234,35.292,37.351,39.409,41.468,10.185,10.213,10.259,10.322,10.404,10.502,10.618,10.749,32.461,25,9,1
250,27.167,29.333,31.5,33.667,35.833,38,40.167,42.333,9.3654,9.3888,9.4275,9.4815,9.5504,9.634,9.7319,9.8436,35.779,25,10,1
251,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,26,1,1
252,25.868,26.737,27.605,28.473,29.342,30.21,31.078,31.947,0.0010564,0.0010805,0.0011196,0.001172,0.0012362,0.0013104,0.0013929,0.0014825,3.3754,26,2,1
253,24.477,23.954,23.431,22.908,22.385,21.862,21.339,20.815,0.0010529,0.0010667,0.0010892,0.00112,0.0011585,0.0012037,0.0012552,0.001312,130010000,26,3,1
254,24.556,24.113,23.669,23.226,22.782,22.339,21.895,21.452,11.434,11.495,11.596,11.736,11.913,12.127,12.374,12.654,11.894,26,4,1
255,24.923,24.845,24.768,24.691,24.613,24.536,24.459,24.381,14.816,14.873,14.966,15.096,15.261,15.461,15.693,15.957,16.528,26,5,1
256,25.141,25.281,25.422,25.563,25.704,25.844,25.985,26.126,15.66,15.713,15.801,15.922,16.077,16.265,16.484,16.733,20.928,26,6,1
257,25.33,25.66,25.989,26.319,26.649,26.979,27.308,27.638,16.001,16.051,16.134,16.249,16.396,16.574,16.781,17.018,25.279,26,7,1
258,25.499,25.999,26.498,26.997,27.497,27.996,28.496,28.995,15.943,15.991,16.069,16.179,16.319,16.488,16.686,16.911,29.528,26,8,1
259,25.661,26.322,26.982,27.643,28.304,28.965,29.625,30.286,15.776,15.821,15.896,16,16.133,16.295,16.483,16.698,33.739,26,9,1
260,25.814,26.628,27.442,28.256,29.07,29.884,30.698,31.512,15.511,15.554,15.625,15.724,15.851,16.005,16.185,16.39,37.894,26,10,1
261,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,27,1,1
262,24.088,23.176,22.263,21.351,20.439,19.527,18.615,17.702,0.0012714,0.0013428,0.0014539,0.0015966,0.0017631,0.0019474,0.0021449,0.0023523,2.9444,27,2,1
263,25.031,25.063,25.094,25.126,25.157,25.189,25.22,25.252,6.4166,6.532,6.7199,6.9744,7.2887,7.6553,8.067,8.5175,6.6416,27,3,1
264,25.32,25.64,25.96,26.28,26.6,26.92,27.239,27.559,8.8819,8.9844,9.1526,9.383,9.6713,10.012,10.401,10.832,10.9,27,4,1
265,25.145,25.291,25.436,25.581,25.726,25.872,26.017,26.162,9.4751,9.5732,9.7344,9.9558,10.233,10.563,10.939,11.358,14.715,27,5,1
266,24.993,24.987,24.98,24.974,24.967,24.961,24.954,24.948,13.192,13.278,13.421,13.617,13.866,14.164,14.508,14.895,19.999,27,6,1
267,25.474,25.948,26.422,26.895,27.369,27.843,28.317,28.791,13.697,13.764,13.874,14.028,14.222,14.457,14.729,15.037,24.371,27,7,1
268,25.824,26.648,27.471,28.295,29.119,29.943,30.766,31.59,13.372,13.427,13.518,13.646,13.807,14.003,14.23,14.488,28.514,27,8,1
269,26.096,27.192,28.288,29.384,30.48,31.576,32.671,33.767,12.699,12.745,12.822,12.929,13.066,13.231,13.423,13.642,32.437,27,9,1
270,26.313,27.627,28.94,30.253,31.567,32.88,34.193,35.507,11.985,12.024,12.09,12.181,12.297,12.437,12.601,12.787,36.21,27,10,1
271,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,28,1,1
272,24.471,23.942,23.414,22.885,22.356,21.827,21.298,20.77,12.868,12.952,13.09,13.282,13.523,13.813,14.148,14.525,4.1355,28,2,1
273,24.152,23.305,22.457,21.609,20.762,19.914,19.066,18.219,8.4808,8.5728,8.7242,8.9317,9.1916,9.4997,9.8514,10.242,7.5508,28,3,1
274,23.914,22.828,21.743,20.657,19.571,18.485,17.399,16.313,6.1543,6.2395,6.3791,6.5695,6.8066,7.0855,7.4016,7.7503,10.482,28,4,1
275,23.816,22.632,21.447,20.263,19.079,17.895,16.71,15.526,5.0584,5.1211,5.2238,5.3644,5.5398,5.747,5.9826,6.2434,13.225,28,5,1
276,23.675,22.35,21.024,19.699,18.374,17.049,15.723,14.398,5.0761,5.1345,5.2304,5.3619,5.5262,5.7207,5.9424,6.1883,16.483,28,6,1
277,23.699,22.397,21.096,19.795,18.494,17.192,15.891,14.59,4.8173,4.8721,4.9622,5.0856,5.2399,5.4226,5.6309,5.8621,19.225,28,7,1
278,24.917,24.833,24.75,24.666,24.583,24.499,24.416,24.333,11.222,11.282,11.38,11.517,11.689,11.897,12.138,12.411,26.976,28,8,1
279,25.351,25.702,26.053,26.404,26.755,27.106,27.458,27.809,12.845,12.897,12.983,13.102,13.254,13.438,13.651,13.894,31.953,28,9,1
280,25.639,26.278,26.917,27.556,28.195,28.834,29.473,30.112,13.234,13.28,13.357,13.463,13.599,13.762,13.954,14.171,36.362,28,10,1
281,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,29,1,1
282,24.329,23.658,22.987,22.316,21.644,20.973,20.302,19.631,7.7683,7.8737,8.0463,8.2819,8.5754,8.9209,9.3128,9.7454,3.7637,29,2,1
283,24.659,24.317,23.976,23.634,23.293,22.952,22.61,22.269,17.132,17.205,17.328,17.498,17.715,17.976,18.279,18.623,8.5817,29,3,1
284,24.473,23.947,23.42,22.893,22.366,21.84,21.313,20.786,13.677,13.759,13.895,14.082,14.32,14.605,14.936,15.308,12.255,29,4,1
285,24.445,23.89,23.335,22.78,22.225,21.67,21.115,20.56,12.014,12.094,12.228,12.412,12.645,12.924,13.245,13.608,15.806,29,5,1
286,24.827,24.653,24.48,24.306,24.133,23.959,23.786,23.612,13.484,13.555,13.672,13.834,14.04,14.288,14.575,14.899,20.152,29,6,1
287,25.072,25.144,25.216,25.288,25.36,25.432,25.504,25.576,13.783,13.847,13.955,14.104,14.293,14.52,14.785,15.085,24.304,29,7,1
288,25.277,25.555,25.832,26.109,26.387,26.664,26.942,27.219,13.704,13.764,13.863,14.002,14.177,14.389,14.636,14.915,28.358,29,8,1
289,25.461,25.923,26.384,26.845,27.307,27.768,28.229,28.691,13.452,13.508,13.601,13.73,13.894,14.091,14.322,14.583,32.335,29,9,1
290,25.636,26.271,26.907,27.542,28.178,28.813,29.449,30.084,13.17,13.223,13.309,13.43,13.583,13.768,13.984,14.228,36.28,29,10,1
291,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,30,1,1
292,25.495,25.989,26.484,26.979,27.474,27.968,28.463,28.958,8.8265,8.954,9.1624,9.4465,9.7997,10.215,10.685,11.202,3.7322,30,2,1
293,24.723,24.447,24.17,23.894,23.617,23.341,23.064,22.788,13.871,13.945,14.067,14.236,14.45,14.708,15.007,15.344,8.1643,30,3,1
294,24.852,24.704,24.555,24.407,24.259,24.111,23.963,23.815,17.044,17.111,17.222,17.376,17.573,17.81,18.086,18.4,12.788,30,4,1
295,24.919,24.839,24.758,24.677,24.597,24.516,24.435,24.355,18.402,18.466,18.572,18.72,18.908,19.136,19.402,19.704,17.337,30,5,1
296,24.971,24.942,24.913,24.884,24.855,24.826,24.797,24.768,19.071,19.134,19.238,19.382,19.567,19.79,20.05,20.346,21.842,30,6,1
297,25.018,25.036,25.053,25.071,25.089,25.107,25.124,25.142,19.533,19.595,19.697,19.839,20.021,20.24,20.497,20.789,26.351,30,7,1
298,25.061,25.122,25.183,25.244,25.305,25.366,25.427,25.488,19.755,19.817,19.918,20.059,20.239,20.457,20.711,21.001,30.822,30,8,1
299,25.103,25.205,25.308,25.411,25.513,25.616,25.719,25.821,19.859,19.92,20.021,20.161,20.34,20.557,20.81,21.098,35.269,30,9,1
300,25.144,25.289,25.433,25.577,25.722,25.866,26.01,26.155,20.016,20.077,20.177,20.316,20.494,20.709,20.961,21.247,39.751,30,10,1
301,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1,1,2
302,24.531,24.062,23.593,23.124,22.655,22.187,21.718,21.249,15.095,15.172,15.3,15.477,15.702,15.973,16.288,16.643,4.2557,1,2,2
303,22.91,20.819,18.729,16.638,14.548,12.457,10.367,8.2762,0.78719,0.80398,0.8312,0.86787,0.91286,0.96501,1.0232,1.0865,6.3951,1,3,2
304,22.904,20.808,18.712,16.616,14.52,12.424,10.328,8.2321,0.55277,0.56059,0.57339,0.59083,0.61254,0.63806,0.66696,0.69883,7.0833,1,4,2
305,23.031,21.062,19.093,17.124,15.155,13.186,11.217,9.2483,1.4457,1.4621,1.4889,1.5256,1.5716,1.626,1.6881,1.757,10.654,1,5,2
306,23.89,22.78,21.67,20.56,19.45,18.34,17.23,16.12,9.424,9.4882,9.5942,9.7408,9.926,10.148,10.404,10.692,19.07,1,6,2
307,24.13,23.259,22.389,21.519,20.648,19.778,18.908,18.037,11.41,11.476,11.584,11.733,11.922,12.15,12.413,12.71,23.586,1,7,2
308,24.257,23.514,22.77,22.027,21.284,20.541,19.797,19.054,12.383,12.447,12.555,12.703,12.892,13.119,13.382,13.68,27.89,1,8,2
309,24.351,23.702,23.052,22.403,21.754,21.105,20.455,19.806,13.032,13.096,13.203,13.35,13.538,13.764,14.025,14.322,32.158,1,9,2
310,24.427,23.854,23.282,22.709,22.136,21.563,20.991,20.418,13.494,13.558,13.664,13.81,13.996,14.221,14.481,14.776,36.405,1,10,2
311,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2,1,2
312,24.558,24.116,23.674,23.232,22.79,22.348,21.906,21.464,0.00030465,0.0003116,0.00032285,0.00033797,0.00035648,0.00037787,0.00040168,0.00042751,3.096,2,2,2
313,24.194,23.388,22.582,21.775,20.969,20.163,19.357,18.551,0.00030363,0.0003076,0.0003141,0.00032299,0.00033406,0.00034712,0.00036195,0.00037833,107110000,2,3,2
314,24.456,23.911,23.367,22.823,22.278,21.734,21.19,20.645,0.00030331,0.00030632,0.00031129,0.00031811,0.00032667,0.00033684,0.00034847,0.00036143,282510000,2,4,2
315,24.095,23.191,22.286,21.381,20.477,19.572,18.668,17.763,0.00030316,0.00030575,0.00031001,0.00031589,0.00032328,0.0003321,0.00034222,0.00035354,1019100000,2,5,2
316,23.74,22.479,21.219,19.958,18.698,17.437,16.177,14.916,0.00030309,0.00030546,0.00030937,0.00031476,0.00032157,0.00032969,0.00033904,0.00034952,2450800000,2,6,2
317,23.91,22.819,21.729,20.639,19.548,18.458,17.368,16.277,0.00030305,0.00030532,0.00030905,0.00031421,0.00032072,0.0003285,0.00033746,0.00034752,3116100000,2,7,2
318,24.01,23.02,22.03,21.039,20.049,19.059,18.069,17.079,0.00030305,0.0003053,0.00030902,0.00031415,0.00032063,0.00032837,0.0003373,0.00034731,5303300000,2,8,2
319,24.106,23.212,22.318,21.424,20.53,19.636,18.742,17.848,0.00030304,0.00030529,0.00030899,0.00031409,0.00032054,0.00032825,0.00033713,0.0003471,7337000000,2,9,2
320,24.203,23.407,22.61,21.813,21.017,20.22,19.424,18.627,0.00030304,0.00030527,0.00030895,0.00031404,0.00032045,0.00032813,0.00033697,0.00034689,9442200000,2,10,2
321,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,2
322,25.456,25.912,26.368,26.824,27.28,27.736,28.191,28.647,9.801,9.9215,10.119,10.39,10.727,11.126,11.579,12.082,3.8138,3,2,2
323,25.15,25.301,25.451,25.602,25.752,25.903,26.053,26.204,11.167,11.272,11.444,11.682,11.98,12.335,12.742,13.196,7.6824,3,3,2
324,24.596,24.193,23.789,23.385,22.982,22.578,22.174,21.771,12.568,12.642,12.763,12.931,13.144,13.399,13.695,14.028,11.976,3,4,2
325,24.835,24.671,24.506,24.342,24.177,24.012,23.848,23.683,12.876,12.943,13.053,13.206,13.4,13.633,13.904,14.21,15.969,3,5,2
326,25.03,25.06,25.089,25.119,25.149,25.179,25.209,25.239,12.733,12.794,12.896,13.037,13.216,13.431,13.681,13.965,19.894,3,6,2
327,25.192,25.383,25.575,25.766,25.958,26.15,26.341,26.533,12.308,12.365,12.458,12.589,12.754,12.954,13.185,13.448,23.699,3,7,2
328,25.345,25.69,26.035,26.38,26.725,27.07,27.415,27.76,11.904,11.957,12.043,12.164,12.317,12.501,12.716,12.959,27.466,3,8,2
329,25.488,25.976,26.464,26.952,27.441,27.929,28.417,28.905,11.514,11.562,11.642,11.753,11.895,12.066,12.265,12.49,31.188,3,9,2
330,25.616,26.231,26.847,27.462,28.078,28.694,29.309,29.925,11.104,11.148,11.222,11.325,11.456,11.614,11.798,12.007,34.831,3,10,2
331,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,2
332,25.032,25.064,25.096,25.127,25.159,25.191,25.223,25.255,0.000061105,0.000063534,0.000067389,0.000072441,0.00007846,0.000085242,0.000092619,0.00010046,2.7112,4,2,2
333,26.389,27.779,29.168,30.557,31.946,33.336,34.725,36.114,0.000060574,0.000061467,0.000062927,0.000064917,0.000067388,0.00007029,0.000073573,0.000077188,14265000000,4,3,2
334,26.713,28.426,30.139,31.852,33.565,35.278,36.991,38.704,0.000060457,0.000061004,0.000061905,0.000063145,0.000064705,0.000066561,0.00006869,0.000071068,17961000000,4,4,2
335,26.844,28.688,30.532,32.376,34.22,36.064,37.908,39.752,0.000060406,0.0000608,0.000061452,0.000062352,0.000063492,0.000064858,0.000066435,0.00006821,19341000000,4,5,2
336,26.916,28.831,30.747,32.662,34.578,36.493,38.409,40.324,0.000060377,0.000060685,0.000061195,0.000061903,0.000062801,0.000063881,0.000065135,0.000066552,20073000000,4,6,2
337,26.952,28.905,30.857,32.809,34.762,36.714,38.666,40.619,0.000060358,0.000060611,0.000061031,0.000061613,0.000062354,0.000063248,0.000064288,0.000065468,20376000000,4,7,2
338,26.983,28.965,30.948,32.931,34.914,36.896,38.879,40.862,0.000060345,0.00006056,0.000060916,0.000061411,0.000062041,0.000062804,0.000063692,0.000064703,20673000000,4,8,2
339,27.005,29.01,31.015,33.02,35.025,37.03,39.036,41.041,0.000060336,0.000060522,0.000060831,0.000061262,0.000061811,0.000062475,0.000063251,0.000064135,20891000000,4,9,2
340,27.02,29.04,31.061,33.081,35.101,37.121,39.141,41.162,0.000060328,0.000060493,0.000060766,0.000061147,0.000061633,0.000062222,0.000062911,0.000063696,21022000000,4,10,2
341,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,5,1,2
342,24.676,24.352,24.027,23.703,23.379,23.055,22.731,22.407,0.00042144,0.00043819,0.00046477,0.00049961,0.00054113,0.0005879,0.00063877,0.00069284,2.7632,5,2,2
343,24.961,24.922,24.883,24.844,24.805,24.767,24.728,24.689,6.9223,7.0429,7.2394,7.5059,7.8352,8.2199,8.6524,9.1261,6.7657,5,3,2
344,25.273,25.547,25.82,26.094,26.367,26.641,26.914,27.188,9.4923,9.5961,9.7666,10,10.293,10.64,11.036,11.476,11.072,5,4,2
345,25.039,25.078,25.117,25.156,25.195,25.234,25.273,25.312,9.4058,9.4989,9.6519,9.8623,10.126,10.44,10.799,11.199,14.689,5,5,2
346,24.85,24.699,24.549,24.399,24.249,24.098,23.948,23.798,11.694,11.78,11.922,12.118,12.366,12.662,13.003,13.385,19.423,5,6,2
347,25.045,25.09,25.135,25.18,25.225,25.27,25.315,25.36,12.088,12.17,12.304,12.491,12.726,13.008,13.334,13.7,23.492,5,7,2
348,25.214,25.427,25.641,25.854,26.068,26.282,26.495,26.709,12.182,12.26,12.389,12.568,12.794,13.066,13.379,13.732,27.484,5,8,2
349,25.375,25.75,26.125,26.5,26.874,27.249,27.624,27.999,12.207,12.282,12.406,12.579,12.797,13.058,13.361,13.701,31.472,5,9,2
350,25.53,26.06,26.59,27.12,27.65,28.18,28.71,29.24,12.164,12.237,12.357,12.523,12.734,12.987,13.279,13.609,35.438,5,10,2
351,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,6,1,2
352,24.545,24.09,23.635,23.18,22.726,22.271,21.816,21.361,15.687,15.763,15.888,16.062,16.282,16.548,16.857,17.206,4.2861,6,2,2
353,23.431,21.863,20.294,18.725,17.156,15.588,14.019,12.45,4.7294,4.7922,4.8951,5.0357,5.2109,5.4172,5.6514,5.9102,7.5729,6,3,2
354,23.627,22.253,20.88,19.506,18.133,16.759,15.386,14.013,7.1404,7.2141,7.3352,7.5015,7.7101,7.9576,8.2405,8.5553,11.284,6,4,2
