,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,std_0,std_1,std_2,std_3,std_4,std_5,std_6,std_7,nmll,round,trial,id
184,9.4531,16.614,23.684,24.941,25.068,26.517,34.668,42.924,0.3787,14.132,16.721,16.781,16.781,16.721,14.132,0.32797,8.9263,19,4,1
185,9.4538,16.614,23.684,24.941,25.068,26.507,34.6,42.798,0.40891,14.076,16.654,16.714,16.714,16.654,14.075,0.3339,9.376,19,5,1
186,9.4523,16.613,23.684,24.941,25.068,26.506,34.596,42.79,0.3347,14.071,16.65,16.709,16.709,16.65,14.071,0.26462,9.0966,19,6,1
187,9.4523,16.613,23.684,24.941,25.068,26.511,34.625,42.843,0.33358,14.095,16.677,16.737,16.737,16.677,14.094,0.2584,9.176,19,7,1
188,9.4528,16.614,23.684,24.941,25.068,26.516,34.656,42.902,0.36133,14.122,16.709,16.769,16.769,16.709,14.121,0.27599,9.645,19,8,1
189,9.4526,16.614,23.684,24.941,25.068,26.513,34.638,42.867,0.35405,14.106,16.69,16.75,16.75,16.69,14.105,0.26765,9.6523,19,9,1
190,9.4526,16.614,23.684,24.941,25.068,26.515,34.654,42.898,0.34996,14.12,16.707,16.767,16.767,16.707,14.119,0.26248,9.6736,19,10,1
191,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,20,1,1
192,25,25,25,25.001,25.07,26.532,34.763,43.1,18.1,18.1,18.1,18.1,18.1,18.035,15.242,0.14249,4.3149,20,2,1
193,25,25,25,25.001,25.069,26.503,34.577,42.754,17.764,17.764,17.764,17.764,17.764,17.7,14.961,0.58872,5.329,20,3,1
194,25,25,25,25.001,25.068,26.495,34.528,42.664,17.67,17.67,17.67,17.67,17.669,17.606,14.88,0.43491,5.7249,20,4,1
195,25,25,25,25.001,25.068,26.496,34.531,42.67,17.673,17.673,17.673,17.673,17.673,17.61,14.883,0.34396,5.7045,20,5,1
196,25,25,25,25.001,25.068,26.497,34.535,42.678,17.68,17.68,17.68,17.68,17.68,17.617,14.888,0.2924,5.4886,20,6,1
197,25,25,25,25.001,25.068,26.492,34.504,42.619,17.622,17.622,17.622,17.622,17.622,17.559,14.839,0.30049,5.8814,20,7,1
198,25,25,25,25.001,25.068,26.493,34.513,42.636,17.639,17.639,17.639,17.639,17.638,17.575,14.853,0.27564,5.6431,20,8,1
199,25,25,25,25.001,25.068,26.491,34.498,42.608,17.61,17.61,17.61,17.61,17.61,17.547,14.829,0.26696,5.6027,20,9,1
200,25,25,25,25.001,25.068,26.49,34.491,42.595,17.597,17.597,17.597,17.597,17.597,17.534,14.818,0.25155,5.2742,20,10,1
201,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,21,1,1
202,25,25,25,24.999,24.942,23.73,16.908,9.9982,15.002,15.002,15.002,15.002,15.002,14.949,12.633,0.13745,4.1272,21,2,1
203,25,25,25.003,25.077,25.707,26.298,19.82,9.999,11.223,11.223,11.223,11.221,11.051,8.168,0.13744,0.13744,7.4343,21,3,1
204,24.963,24.849,24.687,24.935,25.825,24.998,19.027,10.951,11.143,11.115,10.787,9.1381,5.4724,2.5396,2.4468,2.5396,10.281,21,4,1
205,24.94,24.211,20.334,13.331,15.197,24.784,19.821,9.9982,11.181,11.165,10.618,6.569,0.10549,0.10549,0.10549,0.10549,14.057,21,5,1
206,35.804,40.369,31.477,16.642,15.196,24.785,19.821,9.9975,8.949,0.011566,8.3856,7.0878,0.011566,0.011566,0.011566,0.011566,18.381,21,6,1
207,36.115,40.774,31.758,16.782,15.252,24.733,19.831,10.035,9.048,0.72867,8.4753,7.2078,0.8403,0.83882,0.83883,0.8403,19.69,21,7,1
208,36.058,40.692,31.688,16.725,15.229,24.754,19.827,10.019,9.022,0.52291,8.4476,7.1621,0.6399,0.63924,0.63924,0.63991,20.23,21,8,1
209,35.861,40.468,31.587,16.771,15.25,24.735,19.83,10.034,8.986,0.6464,8.4326,7.186,0.81651,0.81516,0.81516,0.81652,21.715,21,9,1
210,35.84,40.435,31.557,16.742,15.238,24.747,19.828,10.025,8.9753,0.55615,8.4203,7.1634,0.71721,0.71629,0.71629,0.71721,22.17,21,10,1
211,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,22,1,1
212,25,25,25,25.001,25.07,26.522,34.7,42.983,17.983,17.983,17.983,17.983,17.983,17.919,15.143,0.1425,4.3084,22,2,1
213,25,25,25,25.001,25.071,26.545,34.844,43.249,18.255,18.255,18.255,18.255,18.255,18.19,15.374,0.46751,5.1258,22,3,1
214,25,25,25,25.001,25.072,26.57,35.006,43.551,18.563,18.563,18.563,18.563,18.563,18.497,15.635,0.68266,6.6759,22,4,1
215,25,25,25,25.001,25.071,26.561,34.947,43.44,18.45,18.45,18.45,18.45,18.45,18.384,15.539,0.59597,7.3963,22,5,1
216,25,25,25,25.001,25.072,26.571,35.007,43.552,18.561,18.561,18.561,18.561,18.561,18.494,15.632,0.5744,8.2378,22,6,1
217,25,25,25,25.001,25.072,26.572,35.018,43.573,18.58,18.58,18.58,18.58,18.58,18.513,15.648,0.50929,8.5723,22,7,1
218,25,25,25,25.001,25.072,26.574,35.026,43.587,18.592,18.592,18.592,18.592,18.592,18.526,15.658,0.46163,8.7895,22,8,1
219,25,25,25,25.001,25.072,26.573,35.025,43.584,18.589,18.589,18.589,18.589,18.589,18.522,15.655,0.42411,8.897,22,9,1
220,25,25,25,25.001,25.072,26.573,35.025,43.586,18.59,18.59,18.59,18.59,18.59,18.523,15.655,0.39427,8.9244,22,10,1
221,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,23,1,1
222,2.7291,12.987,23.115,24.914,24.999,25,25,25,0.12745,18.754,22.191,22.271,22.271,22.271,22.271,22.271,4.5222,23,2,1
223,2.7291,12.987,23.115,24.915,25.086,26.916,37.208,47.632,0.12745,18.906,22.372,22.452,22.452,22.372,18.906,0.12745,9.0607,23,3,1
224,2.7317,12.988,23.115,24.915,25.086,26.9,37.108,47.447,0.36775,18.829,22.28,22.36,22.36,22.28,18.829,0.31848,9.471,23,4,1
225,2.7328,12.989,23.115,24.915,25.085,26.889,37.033,47.308,0.42812,18.771,22.211,22.291,22.291,22.211,18.771,0.34958,10.044,23,5,1
226,2.7314,12.988,23.115,24.915,25.085,26.888,37.032,47.305,0.34971,18.769,22.209,22.289,22.289,22.209,18.769,0.27648,9.8044,23,6,1
227,2.731,12.988,23.115,24.915,25.085,26.891,37.049,47.338,0.31962,18.783,22.225,22.305,22.305,22.225,18.782,0.24759,9.5793,23,7,1
228,2.731,12.988,23.115,24.915,25.085,26.887,37.026,47.295,0.32239,18.765,22.204,22.284,22.284,22.204,18.764,0.24623,9.6434,23,8,1
229,2.7309,12.988,23.115,24.915,25.085,26.885,37.011,47.267,0.31163,18.753,22.19,22.27,22.27,22.19,18.753,0.23557,9.456,23,9,1
230,2.731,12.988,23.115,24.915,25.085,26.888,37.029,47.301,0.31864,18.767,22.207,22.287,22.287,22.207,18.767,0.23899,9.5865,23,10,1
231,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,24,1,1
232,25,25,25,24.999,24.936,23.604,16.106,8.5117,16.489,16.489,16.489,16.489,16.489,16.43,13.885,0.13845,4.2216,24,2,1
233,47.542,37.16,26.908,25.086,24.937,23.604,16.106,8.5115,0.13845,16.63,19.678,19.749,19.749,19.678,16.63,0.13845,8.8041,24,3,1
234,47.804,37.3,26.931,25.087,24.937,23.605,16.109,8.517,0.45844,16.76,19.831,19.902,19.902,19.831,16.761,0.52932,9.6023,24,4,1
235,47.643,37.214,26.917,25.087,24.937,23.605,16.109,8.5174,0.44531,16.683,19.739,19.81,19.81,19.739,16.683,0.54535,10.292,24,5,1
236,47.643,37.214,26.917,25.087,24.937,23.604,16.108,8.5153,0.35208,16.681,19.737,19.808,19.808,19.737,16.681,0.44532,10.294,24,6,1
237,47.709,37.249,26.922,25.087,24.937,23.604,16.108,8.5151,0.33931,16.712,19.775,19.846,19.846,19.775,16.713,0.43802,10.606,24,7,1
238,47.786,37.291,26.929,25.087,24.937,23.604,16.108,8.5158,0.362,16.75,19.819,19.89,19.89,19.819,16.751,0.47394,11.343,24,8,1
239,47.8,37.299,26.93,25.087,24.937,23.604,16.108,8.5151,0.32957,16.756,19.827,19.898,19.898,19.827,16.757,0.43596,11.245,24,9,1
240,47.831,37.315,26.933,25.087,24.937,23.604,16.108,8.5148,0.31666,16.771,19.845,19.916,19.916,19.845,16.772,0.42219,11.331,24,10,1
241,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,25,1,1
242,2.2189,12.712,23.071,24.912,24.999,25,25,25,0.13055,19.183,22.7,22.781,22.782,22.782,22.782,22.782,4.5449,25,2,1
243,2.2189,12.712,23.071,24.913,25.08,26.777,36.323,45.992,0.13055,18.445,21.827,21.905,21.905,21.827,18.445,0.13055,9.0113,25,3,1
244,2.237,12.721,23.073,24.913,25.078,26.739,36.083,45.547,0.8753,18.277,21.621,21.698,21.698,21.621,18.276,0.75814,10.278,25,4,1
245,2.2279,12.717,23.072,24.913,25.078,26.743,36.107,45.59,0.62607,18.289,21.638,21.716,21.716,21.638,18.288,0.51123,10.751,25,5,1
246,2.225,12.715,23.072,24.913,25.078,26.741,36.091,45.561,0.51853,18.276,21.623,21.701,21.701,21.623,18.275,0.40996,10.933,25,6,1
247,2.2276,12.716,23.072,24.913,25.079,26.752,36.162,45.694,0.6155,18.33,21.687,21.765,21.765,21.687,18.329,0.47681,12.152,25,7,1
248,2.2262,12.716,23.072,24.913,25.079,26.755,36.184,45.735,0.56794,18.346,21.706,21.784,21.784,21.706,18.345,0.4338,12.43,25,8,1
249,2.225,12.715,23.072,24.913,25.079,26.754,36.175,45.717,0.52282,18.338,21.697,21.775,21.775,21.697,18.337,0.39524,12.516,25,9,1
250,2.2245,12.715,23.072,24.913,25.079,26.751,36.159,45.687,0.49915,18.325,21.683,21.761,21.761,21.683,18.325,0.37439,12.681,25,10,1
251,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,26,1,1
252,25,25,25,25,25.027,25.588,28.746,31.945,6.9467,6.9467,6.9467,6.9467,6.9467,6.9218,5.85,0.14227,3.3572,26,2,1
253,25,25,25,25,25,25,8.6181,31.946,12.583,12.583,12.583,12.583,12.583,12.583,0.14222,0.14222,7.9025,26,3,1
254,25,25,25,25,25,14.208,8.6182,31.946,12.016,12.016,12.016,12.016,12.016,0.14222,0.14222,0.14222,11.715,26,4,1
255,25,25,25,25,43.692,14.208,8.6179,31.946,13.987,13.987,13.987,13.987,0.14222,0.14222,0.14222,0.14222,16.228,26,5,1
256,25,25,25,25,43.63,14.208,8.6177,31.946,13.967,13.967,13.967,13.967,0.10839,0.12516,0.12516,0.12516,15.563,26,6,1
257,25,25,25,25,43.797,14.212,8.6245,31.944,14.024,14.024,14.024,14.024,0.34515,0.42268,0.42268,0.42268,17.211,26,7,1
258,25,25,25,25,43.743,14.211,8.6231,31.944,14.006,14.006,14.006,14.006,0.29966,0.37901,0.37901,0.37901,17.233,26,8,1
259,25,25,25,25,43.761,14.21,8.6217,31.945,14.011,14.011,14.011,14.011,0.25809,0.33317,0.33317,0.33317,16.933,26,9,1
260,25,25,25,25,43.756,14.21,8.6208,31.945,14.01,14.01,14.01,14.01,0.22803,0.29855,0.29855,0.29855,16.448,26,10,1
261,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,27,1,1
262,25,24.982,24.614,22.541,20.441,22.541,24.614,24.982,4.561,4.5609,4.5446,3.8413,0.14128,3.8413,4.5446,4.5609,2.9365,27,2,1
263,25,25,25,31.342,20.441,25,25,25,5.525,5.525,5.525,0.14135,0.14135,5.525,5.525,5.525,6.2565,27,3,1
264,25,25,37.821,31.343,20.44,25,25,25,8.6692,8.6692,0.14135,0.14135,0.14135,8.6692,8.6692,8.6692,10.736,27,4,1
265,25,14.881,37.821,31.344,20.44,25,25,25,9.0539,0.14136,0.14136,0.14136,0.14136,9.0539,9.0539,9.0539,14.489,27,5,1
266,2.7127,14.88,37.822,31.344,20.439,25,25,25,0.14136,0.14136,0.14136,0.14136,0.14136,12.843,12.843,12.843,19.859,27,6,1
267,2.7125,14.88,37.822,31.344,20.439,25,25,43.31,0.14136,0.14136,0.14136,0.14136,0.14136,13.904,13.904,0.14136,24.307,27,7,1
268,2.745,14.895,37.803,31.335,20.446,25,25,43.681,0.76871,0.76871,0.76871,0.76871,0.76871,13.992,13.992,0.66589,25.5,27,8,1
269,2.7282,14.887,37.813,31.339,20.442,25,25,43.682,0.54423,0.54423,0.54423,0.54423,0.54423,13.989,13.989,0.44444,25.821,27,9,1
270,2.7226,14.885,37.816,31.341,20.441,25,25,43.691,0.44482,0.44482,0.44482,0.44482,0.44482,13.99,13.99,0.3517,25.824,27,10,1
271,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,28,1,1
272,25,25,25,24.999,24.942,23.719,16.84,9.872,15.129,15.129,15.129,15.129,15.129,15.074,12.739,0.13716,4.1355,28,2,1
273,30.405,27.915,25.458,25.02,24.942,23.719,16.84,9.8725,0.13715,9.5658,11.319,11.36,11.36,11.319,9.5658,0.13715,7.698,28,3,1
274,29.444,25.803,21.782,17.85,14.454,11.935,10.481,10.12,2.2857,2.2717,3.0453,3.7719,4.0499,3.7348,2.9501,2.4303,10.421,28,4,1
275,28.932,26.699,24.158,21.415,18.598,15.845,13.296,11.077,2.8037,2.6308,2.6526,2.7211,2.7531,2.749,2.7864,2.9944,13.099,28,5,1
276,25.719,23.787,21.641,19.461,17.439,15.754,14.544,13.89,6.1106,5.8682,5.8159,5.8781,5.9842,6.1081,6.2759,6.5412,17.394,28,6,1
277,26.619,24.374,21.909,19.414,17.089,15.117,13.642,12.749,5.0716,4.8284,4.8191,4.9277,5.0582,5.1827,5.3438,5.6226,20.041,28,7,1
278,25,25,25,25,25,25,25,25,10.769,10.769,10.769,10.769,10.769,10.769,10.769,10.769,26.569,28,8,1
279,25,25,25,25,25,25,25,25,12.703,12.703,12.703,12.703,12.703,12.703,12.703,12.703,31.686,28,9,1
280,25,25,25,25,25,25,25,25,13.806,13.806,13.806,13.806,13.806,13.806,13.806,13.806,36.397,28,10,1
281,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,29,1,1
282,25,25,24.999,24.96,24.117,19.374,14.57,19.374,10.431,10.431,10.431,10.43,10.393,8.7833,0.14006,8.7833,3.7637,29,2,1
283,1.4997,2.5064,4.139,6.3045,8.8711,11.681,14.569,17.373,1.4798,0.14006,1.0591,1.6034,1.6034,1.0591,0.14006,1.4798,8.1292,29,3,1
284,17.697,2.5065,20.737,25.735,24.929,21.739,14.57,21.739,13.626,0.14184,0.14184,13.626,14.413,13.692,0.14184,13.692,12.21,29,4,1
285,12.048,2.5054,20.737,26.938,24.267,19.77,14.569,19.832,10.887,0.024383,0.024383,0.024383,10.86,11.279,0.024383,11.315,15.631,29,5,1
286,17.267,2.5054,20.737,26.938,39.749,26.801,14.569,21.561,12.344,0.024383,0.024383,0.024383,0.024383,11.606,0.024383,12.421,19.791,29,6,1
287,17.224,2.5126,20.736,26.939,39.586,26.759,14.573,21.543,12.303,0.32189,0.32188,0.32188,0.27878,11.56,0.32189,12.381,20.061,29,7,1
288,17.198,2.5127,20.736,26.939,39.492,26.734,14.573,21.533,12.279,0.32436,0.32436,0.32436,0.26486,11.532,0.32436,12.358,20.209,29,8,1
289,17.177,2.5134,20.735,26.939,39.419,26.714,14.573,21.525,12.261,0.33767,0.33766,0.33766,0.26697,11.511,0.33767,12.34,20.413,29,9,1
290,17.194,2.5139,20.735,26.939,39.479,26.731,14.573,21.532,12.276,0.3483,0.34829,0.34829,0.26982,11.528,0.3483,12.355,20.641,29,10,1
291,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,30,1,1
292,25.001,25.039,25.856,30.451,35.106,30.451,25.856,25.039,10.107,10.107,10.071,8.5109,0.13969,8.5109,10.071,10.107,3.7322,30,2,1
293,25,25,25,25.416,35.106,25.416,24.341,8.9805,13.394,13.394,13.394,13.383,0.1397,13.383,13.383,0.1397,8.0275,30,3,1
294,46.362,25.879,25,25.416,35.107,25.416,24.341,8.9802,0.1397,16.47,16.484,16.47,0.1397,16.47,16.47,0.1397,12.664,30,4,1
295,46.513,25.885,25,25.416,35.105,25.416,24.341,8.9823,0.26227,16.536,16.55,16.536,0.30283,16.536,16.536,0.30283,12.9,30,5,1
296,46.47,25.883,25,25.416,35.106,25.416,24.341,8.9813,0.19576,16.517,16.531,16.517,0.23976,16.517,16.517,0.23976,12.51,30,6,1
297,46.512,25.885,25,25.416,35.106,25.416,24.341,8.9812,0.1805,16.535,16.549,16.535,0.22831,16.535,16.535,0.22831,12.155,30,7,1
298,46.422,25.881,25,25.416,35.105,25.416,24.341,8.9831,0.26618,16.497,16.511,16.497,0.34362,16.497,16.497,0.34362,13.49,30,8,1
299,46.297,25.876,25,25.416,35.102,25.416,24.341,8.9879,0.40388,16.445,16.459,16.445,0.52874,16.445,16.445,0.52874,15.731,30,9,1
300,46.314,25.877,25,25.416,35.103,25.416,24.341,8.9866,0.3677,16.452,16.466,16.452,0.48637,16.452,16.452,0.48637,15.744,30,10,1
301,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,1,1,2
302,25,25,25,24.999,24.934,23.556,15.798,7.9399,17.061,17.061,17.061,17.061,17.061,16.999,14.366,0.13923,4.2557,1,2,2
303,23.127,21.528,23.127,24.705,24.921,23.556,15.798,7.9405,10.367,0.13923,10.367,12.267,12.311,12.267,10.367,0.13923,7.8589,1,3,2
304,23.788,21.527,19.265,17.001,14.735,12.468,10.199,7.9278,0.0011238,0.00078918,0.00075726,0.00083015,0.00085284,0.00078829,0.00069823,0.00078859,8.5911,1,4,2
305,22.883,21.646,20.101,18.244,16.075,13.594,10.803,7.7002,0.0010746,0.00078785,0.00069271,0.00069606,0.00069973,0.00067397,0.0006644,0.00078385,3872800,1,5,2
306,35.879,28.867,22.941,18.074,14.266,11.527,9.8594,9.2461,0.00073447,0.00065629,0.00067172,0.00069606,0.00069085,0.00066176,0.00066141,0.00077833,140430000,1,6,2
307,37.809,29.949,23.357,18.039,13.979,11.186,9.666,9.3926,0.00066562,0.00063318,0.00066807,0.00069589,0.00068917,0.00066018,0.00066106,0.00077714,160730000,1,7,2
308,38.539,30.34,23.496,18.008,13.867,11.086,9.6484,9.5586,0.00063501,0.00062392,0.00066702,0.00069572,0.00068883,0.00065947,0.00066088,0.00077699,167130000,1,8,2
309,38.961,30.57,23.594,18.012,13.799,10.988,9.5684,9.5312,0.00061848,0.00061848,0.0006658,0.00069589,0.00068866,0.0006593,0.00066106,0.00077699,171530000,1,9,2
310,39.254,30.754,23.68,18.031,13.781,10.973,9.5781,9.6016,0.00060804,0.00061527,0.00066527,0.00069572,0.00068849,0.00065894,0.00066088,0.00077699,174790000,1,10,2
311,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,2,1,2
312,25,25,25,25,24.986,24.701,23.094,21.467,3.5356,3.5356,3.5356,3.5356,3.5356,3.523,2.9781,0.14134,2.6818,2,2,2
313,25,24.999,24.973,24.617,22.496,17.677,16.03,21.463,6.8195,6.8195,6.8195,6.8135,6.5693,4.4143,0.14144,0.14144,6.3644,2,3,2
314,25,25,25,25.003,25.531,26.664,16.03,21.465,5.6194,5.6194,5.6194,5.6194,5.5374,0.14149,0.14149,0.14149,9.4065,2,4,2
315,25,25,25,25,9.7421,26.664,16.028,21.465,9.0643,9.0643,9.0643,9.0643,0.14159,0.14159,0.14159,0.14159,14.493,2,5,2
316,25,25,25,4.4798,9.7412,26.665,16.028,21.465,12.246,12.246,12.246,0.1416,0.1416,0.1416,0.1416,0.1416,19.621,2,6,2
317,25,25,32.504,4.4799,9.7413,26.665,16.028,21.465,11.591,11.591,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,23.215,2,7,2
318,43.952,25,32.504,4.4796,9.7411,26.665,16.028,21.465,0.1416,12.902,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,27.834,2,8,2
319,43.634,25,32.496,4.502,9.7577,26.663,16.038,21.468,0.53307,12.84,0.61542,0.61542,0.61542,0.61542,0.61542,0.61542,28.734,2,9,2
320,43.683,25,32.5,4.4908,9.7494,26.664,16.033,21.467,0.36503,12.848,0.44702,0.44702,0.44702,0.44702,0.44702,0.44702,28.889,2,10,2
321,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,3,1,2
322,25.001,25.042,25.928,30.915,35.966,30.915,25.928,25.042,10.967,10.967,10.927,9.2347,0.14241,9.2347,10.927,10.967,3.8138,3,2,2
323,25,24.991,14.644,25.001,35.966,25.01,25,25,10.666,10.666,0.14241,10.666,0.14241,10.666,10.666,10.666,7.572,3,3,2
324,25,24.991,14.644,25.001,35.966,25.01,24.986,9.1462,12.635,12.635,0.14242,12.635,0.14242,12.635,12.635,0.14242,11.866,3,4,2
325,25,24.991,14.644,25.001,36.046,25.01,24.986,9.1465,12.658,12.658,0.15866,12.658,0.1374,12.658,12.658,0.15866,11.45,3,5,2
326,25,24.991,14.646,25.001,36.142,25.01,24.986,9.1486,12.686,12.686,0.26233,12.686,0.2142,12.686,12.686,0.26233,11.896,3,6,2
327,25,24.991,14.65,25.001,35.998,25.01,24.986,9.1556,12.645,12.645,0.45809,12.645,0.36221,12.645,12.645,0.45809,13.437,3,7,2
328,25,24.991,14.648,25.001,35.998,25.01,24.986,9.153,12.644,12.644,0.39674,12.644,0.30735,12.644,12.644,0.39674,13.265,3,8,2
329,25,24.991,14.648,25.001,36.042,25.01,24.986,9.1526,12.657,12.657,0.38613,12.657,0.29495,12.657,12.657,0.38613,13.372,3,9,2
330,25,24.991,14.647,25.001,36.036,25.01,24.986,9.1514,12.655,12.655,0.35326,12.655,0.26706,12.655,12.655,0.35326,13.035,3,10,2
331,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,4,1,2
332,25,25,25.001,25.012,25.075,25.139,25.075,25.012,0.1911,0.1911,0.1911,0.19074,0.1757,0.13078,0.1757,0.19074,-0.23601,4,2,2
333,25,25,25,24.996,24.93,25.191,31.575,42.222,12.179,12.179,12.179,12.176,11.235,0.008643,10.252,0.008643,7.837,4,3,2
334,25,25,25,24.996,24.93,25.191,31.65,42.479,12.37,12.37,12.37,12.367,11.42,0.52804,10.431,0.45737,8.6485,4,4,2
335,25,25,25,24.996,24.93,25.191,31.646,42.468,12.357,12.357,12.357,12.354,11.407,0.37564,10.417,0.30674,8.6019,4,5,2
336,25,25,25,24.996,24.93,25.191,31.639,42.442,12.337,12.337,12.337,12.334,11.388,0.31597,10.399,0.24982,8.317,4,6,2
337,25,25,25,24.996,24.93,25.191,31.611,42.345,12.271,12.271,12.271,12.268,11.324,0.40969,10.338,0.31738,9.3772,4,7,2
338,25,25,25,24.996,24.93,25.191,31.605,42.324,12.255,12.255,12.255,12.252,11.309,0.37428,10.323,0.2859,9.1939,4,8,2
339,25,25,25,24.996,24.93,25.191,31.6,42.308,12.243,12.243,12.243,12.24,11.297,0.34706,10.312,0.26238,8.9055,4,9,2
340,25,25,25,24.996,24.93,25.191,31.592,42.279,12.223,12.223,12.223,12.22,11.277,0.34132,10.293,0.25601,8.8664,4,10,2
341,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,5,1,2
342,25,25,24.993,24.836,23.954,23.06,23.954,24.836,1.945,1.945,1.945,1.9381,1.6396,0.14132,1.6396,1.9381,2.0842,5,2,2
343,33.386,28.898,25.39,24.918,24.096,23.056,24.096,24.909,0.14197,5.3912,6.0819,6.0819,5.3912,0.14197,5.3912,6.0819,6.4507,5,3,2
344,33.388,37.511,38.44,34.606,28.16,23.055,21.342,22.136,0.029267,1.6338,0.029267,2.6625,2.9431,0.029267,4.0574,6.9186,10.421,5,4,2
345,33.388,25,38.44,17.204,25,23.055,25,25,0.029267,8.8818,0.029267,0.029267,8.8818,0.029267,8.8818,8.8818,14.412,5,5,2
346,33.388,6.8886,38.44,17.204,25,23.055,25,25,0.029267,0.029267,0.029267,0.029267,11.345,0.029267,11.345,11.345,19.239,5,6,2
347,33.388,6.8885,38.437,17.204,25,23.055,25,25,0.0063497,0.0063497,0.005499,0.0063497,11.344,0.0063497,11.344,11.344,15.598,5,7,2
348,33.387,6.8913,38.354,17.206,25,23.055,25,25,0.19961,0.19961,0.16298,0.19961,11.325,0.19961,11.325,11.325,18.701,5,8,2
349,33.386,6.8937,38.431,17.207,25,23.056,25,25,0.27097,0.27097,0.21424,0.27097,11.344,0.27097,11.344,11.344,19.231,5,9,2
350,33.383,6.8982,38.522,17.209,25,23.056,25,25,0.37196,0.37196,0.28816,0.37196,11.366,0.37196,11.366,11.366,20.386,5,10,2
351,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,6,1,2
352,25,25,25,24.999,24.932,23.511,15.514,7.4139,17.587,17.587,17.587,17.587,17.587,17.524,14.809,0.14255,4.2861,6,2,2
353,26.79,26.338,24.855,22.114,18.26,13.899,9.9689,7.4146,10.964,8.864,6.0104,2.8194,0.14255,1.6656,1.6656,0.14255,7.7202,6,3,2
354,13.907,13.907,13.906,13.906,13.905,13.905,13.905,13.904,6.2266,6.2263,6.2261,6.2259,6.2259,6.2259,6.2261,6.2263,10.672,6,4,2
355,25,25,25,25,25,25,25,25,13.581,13.581,13.581,13.581,13.581,13.581,13.581,13.581,16.11,6,5,2
356,25,25,25,25,25,25,25,25,14.134,14.134,14.134,14.134,14.134,14.134,14.134,14.134,20.337,6,6,2
357,25,25,25,25,25,25,25,25,14.473,14.473,14.473,14.473,14.473,14.473,14.473,14.473,24.547,6,7,2
358,25,25,25,25,25,25,25,25,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,28.719,6,8,2
359,25,25,25,25,25,25,25,25,14.847,14.847,14.847,14.847,14.847,14.847,14.847,14.847,32.937,6,9,2
360,25,25,25,25,25,25,25,25,14.948,14.948,14.948,14.948,14.948,14.948,14.948,14.948,37.112,6,10,2
361,25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,7,1,2
362,18.694,13.308,18.694,24.01,24.955,24.999,25,25,9.8458,0.14229,9.8458,11.65,11.692,11.692,11.692,11.692,3.8779,7,2,2
363,13.837,13.309,14.575,17.229,20.362,23.053,24.793,25.573,2.8147,0.14227,2.2693,3.1405,2.2693,0.14227,2.8147,5.3042,7.0345,7,3,2
364,25,13.308,25,25,25,23.054,43.106,25,12.495,0.14264,12.495,12.495,12.495,0.14264,0.14264,12.495,11.833,7,4,2
365,25,13.312,25,25,25,23.055,43.279,25,12.581,0.35031,12.581,12.581,12.581,0.35031,0.3034,12.581,12.223,7,5,2
366,25,13.31,25,25,25,23.054,43.333,25,12.606,0.27921,12.606,12.606,12.606,0.27921,0.22799,12.606,12.002,7,6,2
