mu0,mu1,mu2,mu3,mu4,mu5,mu6,mu7,sigma0,sigma1,sigma2,sigma3,sigma4,sigma5,sigma6,sigma7,nlml,id
25,25,25,25.001,25.084,26.835,36.695,46.68,21.681,21.681,21.681,21.681,21.681,21.603,18.257,0.18953,3.2185,54
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,25.001,25.075,26.652,35.524,44.511,19.511,19.511,19.511,19.511,19.511,19.441,16.429,0.14234,4.3899,55
24.851,24.55,24.154,24.475,27.191,33.345,40.775,44.51,13.849,13.521,11.842,7.2086,0.14233,5.7873,5.7873,0.14233,8.074,55
9.1425,12.8,17.079,21.908,27.191,32.811,38.633,44.511,1.5622,0.82823,0.35377,0.096417,0.0042348,0.0042348,0.024752,0.0042348,9.4842,55
23.569,22.256,21.927,23.436,27.191,32.811,39.113,44.511,5.339,2.9638,1.2223,0.2878,0.0028865,0.0028864,0.0028864,0.0028865,9.3685,55
5.2082,11.149,17.141,22.303,27.191,32.811,39.113,44.511,0.0028866,1.1526,0.95894,0.33357,0.0028866,0.0028866,0.0028866,0.0028866,14.82,55
5.2082,10.854,16.881,22.209,27.191,32.811,39.113,44.511,0.00023542,0.27578,0.1133,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,14.629,55
5.2082,8.8386,15.949,22.209,27.191,32.811,39.113,44.511,0.00023542,0.18826,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,17.989,55
5.2082,10.697,15.949,22.209,27.191,32.811,39.113,44.511,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,0.00023542,23.918,55
5.2294,10.644,16.156,21.749,27.409,33.119,38.862,44.622,0.36698,0.32028,0.31309,0.31804,0.31885,0.31272,0.31008,0.3358,14.279,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,24.999,24.93,23.459,15.179,6.7922,18.208,18.208,18.208,18.208,18.208,18.143,15.332,0.14248,4.3208,55
42.869,34.639,26.513,25.068,24.931,23.459,15.179,6.7922,0.14248,15.191,17.975,18.04,18.04,17.975,15.191,0.14248,8.6231,55
43.06,34.742,26.529,25.069,24.931,23.459,15.18,6.7957,0.33234,15.272,18.071,18.136,18.136,18.071,15.272,0.38374,9.0948,55
42.96,34.688,26.52,25.068,24.931,23.459,15.18,6.7954,0.29885,15.23,18.021,18.086,18.086,18.021,15.23,0.366,9.312,55
42.898,34.654,26.515,25.068,24.931,23.459,15.18,6.795,0.27469,15.204,17.99,18.055,18.055,17.99,15.204,0.34744,9.3635,55
42.918,34.665,26.517,25.068,24.931,23.459,15.18,6.7943,0.23806,15.212,18,18.064,18.064,18,15.212,0.30732,9.0006,55
42.864,34.636,26.512,25.068,24.931,23.459,15.18,6.7947,0.25344,15.189,17.973,18.038,18.038,17.973,15.19,0.33181,9.3648,55
42.941,34.678,26.519,25.068,24.931,23.459,15.181,6.7965,0.31583,15.222,18.012,18.076,18.076,18.012,15.223,0.41778,10.798,55
42.934,34.674,26.518,25.068,24.931,23.459,15.181,6.7959,0.29101,15.219,18.008,18.073,18.073,18.008,15.219,0.388,10.546,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25.005,25.106,25.676,26.253,25.676,25.106,25.005,25,1.2609,1.2564,1.0644,0.14088,1.0644,1.2564,1.2609,1.2609,1.6508,55
25,25,25,26.26,20.644,25,25,25,3.2096,3.2096,3.2096,0.14138,0.14138,3.2096,3.2096,3.2096,5.1702,55
25,25,25,26.261,20.64,25,8.8633,25,9.6791,9.6791,9.6791,0.14156,0.14156,9.6791,0.14156,9.6791,11.067,55
25,38.109,25,26.261,20.64,25,8.863,25,10.641,0.14156,10.641,0.14156,0.14156,10.641,0.14156,10.641,15.135,55
25,38.109,32.025,26.261,20.64,25,8.8632,25,10.023,0.14156,0.14156,0.14156,0.14156,10.023,0.14156,10.023,18.619,55
25,38.14,32.026,26.261,20.64,25,8.8619,25,10.031,0.053058,0.061266,0.061266,0.061266,10.031,0.061266,10.031,17.249,55
25,38.087,32.025,26.261,20.64,25,8.8631,25,10.017,0.1115,0.13656,0.13656,0.13656,10.017,0.13656,10.017,17.328,55
25,38.085,32.026,26.261,20.64,25,8.8626,25,10.017,0.088261,0.11164,0.11164,0.11164,10.017,0.11164,10.017,15.949,55
25,38.004,32.023,26.26,20.641,25,8.8675,25,9.9963,0.21028,0.27144,0.27144,0.27144,9.9963,0.27144,9.9963,18.484,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,24.999,24.934,23.561,15.832,8.0031,16.997,16.997,16.997,16.997,16.997,16.936,14.313,0.13926,4.252,55
25.795,26.425,26.809,26.032,23.112,17.963,12.089,8.0039,12.865,12.359,10.903,7.9716,3.8422,0.13925,1.5904,0.13925,7.6229,55
42.737,37.917,32.999,28.015,22.993,17.964,12.957,8.002,0.32566,0.1687,0.070697,0.018934,0.00011238,0.00011239,0.0047523,0.00011238,8.8987,55
40.924,40.949,36.489,29.506,22.993,17.963,13.184,8.0026,9.1016,4.9158,1.477,0.00011151,0.00011151,0.00011151,0.4188,0.00011151,12.98,55
28.658,32.788,33.855,29.506,22.993,17.963,13.268,8.0026,5.4787,1.7872,0.00011151,0.00011151,0.00011151,0.00011151,0.56087,0.00011151,14.982,55
27.319,31.823,33.855,29.506,22.993,17.963,12.107,8.0026,5.7432,2.0327,0.00011151,0.00011151,0.00011151,0.00011151,0.00011151,0.00011151,16.29,55
43.554,37.669,33.855,29.506,22.993,17.963,12.107,8.0026,0.00011151,1.1494,0.00011151,0.00011151,0.00011151,0.00011151,0.00011151,0.00011151,21.743,55
43.964,37.815,33.855,29.506,22.993,17.963,12.107,8.0026,0.000096565,1.1494,0.00011151,0.00011151,0.00011151,0.00011151,0.0001115,0.00011151,27000000,55
44.235,37.912,33.855,29.506,22.993,17.963,12.107,8.0026,0.000091042,1.1494,0.00011151,0.00011151,0.00011151,0.0001115,0.0001115,0.00011151,62398000,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
45.559,36.09,26.74,25.079,25.001,25,25,25,0.14225,17.312,20.485,20.559,20.559,20.559,20.559,20.559,4.4422,55
45.627,36.126,26.746,25.08,25.001,25,25,25,0.11826,17.369,20.554,20.627,20.628,20.628,20.628,20.628,3.8734,55
45.648,36.138,26.748,25.08,25.001,25,25,25,0.089331,17.387,20.574,20.648,20.649,20.649,20.649,20.649,2.7153,55
45.78,36.209,26.759,25.08,25.001,25,25,25,0.30535,17.501,20.708,20.782,20.783,20.783,20.783,20.783,5.5094,55
45.819,36.23,26.763,25.08,25.001,25,25,25,0.27592,17.533,20.747,20.821,20.821,20.821,20.821,20.821,5.4201,55
45.896,36.271,26.769,25.081,25.001,25,25,25,0.31657,17.598,20.823,20.898,20.898,20.898,20.898,20.898,6.3126,55
45.896,36.272,26.769,25.081,25.001,25,25,25,0.28602,17.598,20.823,20.898,20.898,20.898,20.898,20.898,6.0344,55
45.907,36.277,26.77,25.081,25.001,25,25,25,0.26461,17.607,20.834,20.909,20.909,20.909,20.909,20.909,5.7127,55
45.874,36.26,26.767,25.081,25.001,25,25,25,0.26705,17.579,20.801,20.876,20.876,20.876,20.876,20.876,5.9236,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
3.4624,13.382,23.177,24.917,24.999,25,25,25,0.1275,18.136,21.461,21.538,21.538,21.538,21.538,21.538,4.4888,55
3.4625,13.383,23.177,24.918,25.064,26.423,34.064,41.803,0.1275,16.265,19.247,19.316,19.316,19.247,16.265,0.1275,8.7598,55
3.4622,13.382,23.177,24.918,25.064,26.419,34.043,41.764,0.078812,16.251,19.23,19.299,19.299,19.23,16.251,0.068253,7.6362,55
3.4665,13.385,23.177,24.918,25.063,26.406,33.957,41.605,0.39132,16.195,19.162,19.231,19.231,19.162,16.194,0.31953,9.5686,55
3.4665,13.385,23.177,24.918,25.063,26.412,34,41.684,0.38999,16.224,19.196,19.265,19.265,19.196,16.223,0.30833,9.8399,55
3.4687,13.386,23.177,24.918,25.063,26.403,33.942,41.577,0.47715,16.186,19.15,19.219,19.219,19.15,16.185,0.36963,10.884,55
3.4675,13.385,23.177,24.918,25.063,26.402,33.934,41.562,0.43032,16.179,19.143,19.212,19.212,19.143,16.179,0.32868,10.791,55
3.4666,13.385,23.177,24.918,25.063,26.402,33.935,41.565,0.39297,16.18,19.145,19.213,19.213,19.145,16.179,0.29707,10.552,55
3.4689,13.386,23.177,24.918,25.063,26.396,33.892,41.486,0.48186,16.152,19.111,19.18,19.18,19.111,16.151,0.36142,12.182,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
43.882,35.185,26.599,25.073,25.001,25,25,25,0.1424,15.9,18.815,18.882,18.882,18.882,18.882,18.882,4.3572,55
44.008,35.253,26.609,25.073,25.001,25,25,25,0.21886,16.007,18.941,19.009,19.009,19.009,19.009,19.009,4.4073,55
44.052,35.277,26.613,25.074,25.001,25,25,25,0.17028,16.044,18.985,19.053,19.053,19.053,19.053,19.053,3.925,55
44.006,35.252,26.609,25.073,25.001,25,25,25,0.17026,16.005,18.938,19.006,19.007,19.007,19.007,19.007,3.6677,55
44.017,35.258,26.61,25.074,25.001,25,25,25,0.14706,16.014,18.949,19.018,19.018,19.018,19.018,19.018,2.8124,55
43.958,35.226,26.605,25.073,25.001,25,25,25,0.20257,15.965,18.891,18.959,18.959,18.959,18.959,18.959,3.983,55
44.015,35.257,26.61,25.074,25.001,25,25,25,0.24418,16.014,18.949,19.017,19.017,19.017,19.017,19.017,4.9911,55
44.096,35.301,26.617,25.074,25.001,25,25,25,0.33064,16.083,19.03,19.099,19.099,19.099,19.099,19.099,7.1814,55
44.048,35.275,26.613,25.074,25.001,25,25,25,0.3429,16.043,18.983,19.051,19.051,19.051,19.051,19.051,7.8321,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,25.001,25.09,26.969,37.543,48.253,23.253,23.253,23.253,23.253,23.253,23.169,19.58,0.13287,4.5654,55
25,25,25,25.001,25.089,26.957,37.471,48.119,23.12,23.12,23.12,23.12,23.12,23.037,19.469,0.23065,4.6556,55
25,25,25,25.001,25.089,26.947,37.407,48.001,23.003,23.003,23.003,23.003,23.003,22.92,19.37,0.28113,5.1161,55
25,25,25,25.001,25.089,26.953,37.446,48.074,23.075,23.075,23.075,23.075,23.075,22.992,19.431,0.27476,5.2973,55
25,25,25,25.001,25.089,26.955,37.459,48.098,23.099,23.099,23.099,23.099,23.099,23.016,19.451,0.24024,4.97,55
25,25,25,25.001,25.089,26.95,37.422,48.029,23.031,23.031,23.031,23.031,23.03,22.948,19.393,0.2789,5.7764,55
25,25,25,25.001,25.089,26.949,37.415,48.016,23.018,23.018,23.018,23.018,23.018,22.935,19.383,0.25449,5.4303,55
25,25,25,25.001,25.089,26.95,37.422,48.029,23.03,23.03,23.03,23.03,23.03,22.948,19.393,0.23686,5.0337,55
25,25,25,25.001,25.089,26.95,37.423,48.031,23.032,23.032,23.032,23.032,23.032,22.949,19.394,0.22025,4.4805,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
7.5111,15.566,23.519,24.932,24.999,25,25,25,0.14257,14.727,17.427,17.489,17.49,17.49,17.49,17.49,4.2805,55
7.5111,15.566,23.52,24.997,26.404,33.953,41.598,33.953,0.14257,14.357,16.989,17.05,16.989,14.357,0.14257,14.357,8.5102,55
7.512,15.567,23.52,24.997,26.414,34.014,41.711,34.014,0.22507,14.404,17.044,17.105,17.044,14.404,0.19492,14.404,8.4442,55
7.5201,15.571,23.521,24.998,26.433,34.133,41.932,34.133,0.56987,14.5,17.154,17.216,17.154,14.499,0.46535,14.499,10.099,55
7.5209,15.572,23.521,24.997,26.422,34.064,41.804,34.064,0.59083,14.447,17.091,17.153,17.091,14.446,0.46716,14.446,10.854,55
7.5214,15.572,23.521,24.998,26.43,34.12,41.908,34.12,0.60782,14.49,17.142,17.204,17.142,14.489,0.47088,14.489,11.631,55
7.5194,15.571,23.521,24.998,26.432,34.133,41.932,34.133,0.54958,14.499,17.154,17.215,17.153,14.498,0.4198,14.498,11.795,55
7.5183,15.57,23.521,24.998,26.43,34.117,41.901,34.117,0.51456,14.486,17.138,17.2,17.138,14.485,0.38901,14.485,11.949,55
7.5176,15.57,23.521,24.998,26.432,34.133,41.931,34.133,0.49085,14.498,17.153,17.214,17.153,14.497,0.36818,14.497,12.095,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
24.545,22.102,19.627,22.102,24.545,24.979,25,25,5.3557,4.5266,0.1419,4.5266,5.3557,5.3749,5.375,5.375,3.1007,55
7.9836,12.618,19.625,24.744,26.508,26.236,25.573,25.182,0.14204,2.438,0.14204,5.2733,9.7516,11.91,12.515,12.61,7.7081,55
7.9823,13.754,19.625,25.499,31.277,36.866,42.176,47.128,0.0059912,0.047082,0.0059912,0.094603,0.18846,0.23402,0.18529,0.0059912,11.768,55
7.9846,13.748,19.623,25.504,31.285,36.866,42.151,47.054,0.14589,0.13778,0.14584,0.19327,0.26382,0.29637,0.24007,0.12639,11.265,55
7.9843,13.747,19.623,25.504,31.284,36.859,42.132,47.018,0.13698,0.13088,0.13694,0.18587,0.26025,0.29505,0.23714,0.11188,10.488,55
7.9846,13.746,19.623,25.506,31.285,36.855,42.117,46.984,0.14738,0.13979,0.14734,0.197,0.2714,0.30552,0.24514,0.11656,9.9363,55
7.9861,13.746,19.622,25.506,31.29,36.868,42.144,47.028,0.18985,0.17482,0.18975,0.23812,0.30282,0.32836,0.26455,0.14716,10.223,55
7.9912,13.741,19.617,25.51,31.308,36.904,42.198,47.099,0.29748,0.26703,0.29709,0.35101,0.40307,0.41031,0.33341,0.22757,11.987,55
7.9951,13.737,19.614,25.515,31.325,36.937,42.247,47.164,0.36344,0.32443,0.36274,0.42208,0.46987,0.46699,0.38043,0.27537,13.14,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,25,24.974,24.42,21.305,18.15,6.8511,6.8511,6.8511,6.8511,6.8511,6.8265,5.7695,0.14229,3.3433,55
12.316,18.158,23.926,24.951,24.973,24.42,21.305,18.15,0.14229,8.5843,10.158,10.194,10.194,10.158,8.5843,0.14229,7.4815,55
12.317,17.348,23.753,25.366,25.023,23.843,20.593,18.15,0.14229,4.5165,0.14229,6.3382,8.2126,8.2161,6.3852,0.14229,10.606,55
12.316,45.043,23.753,25,25,25,25,18.149,0.14238,0.14238,0.14238,12.361,12.361,12.361,12.361,0.14238,15.734,55
12.315,45.014,23.753,25,25,25,25,18.149,0.060805,0.052658,0.060805,12.349,12.349,12.349,12.349,0.060805,14.349,55
12.316,45.057,23.753,25,25,25,25,18.149,0.11439,0.093403,0.11439,12.366,12.366,12.366,12.366,0.11439,14.094,55
12.317,45.131,23.753,25,25,25,25,18.15,0.23034,0.18211,0.23034,12.397,12.397,12.397,12.397,0.23034,15.251,55
12.318,45.192,23.753,25,25,25,25,18.151,0.27864,0.21585,0.27864,12.423,12.423,12.423,12.423,0.27864,15.737,55
12.318,45.168,23.753,25,25,25,25,18.15,0.26312,0.20097,0.26312,12.413,12.413,12.413,12.413,0.26312,15.333,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,24.999,24.935,23.583,15.969,8.2567,16.744,16.744,16.744,16.744,16.744,16.684,14.099,0.13848,4.237,55
-0.28977,-1.4868,-1.8843,-1.4053,-0.045538,2.1226,4.9556,8.2548,9.0334,6.7251,4.5046,2.5418,1.0035,0.13847,0.36044,0.13847,7.6382,55
19.836,14.936,9.6919,5.1708,2.4264,2.1208,4.2724,8.2561,0.014917,2.2573,3.1904,2.7535,1.4149,0.014917,0.64406,0.014917,11.376,55
19.836,23.837,33.615,37.983,20.582,2.1208,3.1218,8.2561,0.014916,12.527,12.486,0.014916,9.5487,0.014916,9.549,0.014916,16.694,55
19.836,23.84,33.616,37.971,20.576,2.1208,3.111,8.2561,0.025316,12.519,12.477,0.021924,9.5375,0.025316,9.5378,0.025316,14.436,55
19.836,23.829,33.611,38.024,20.605,2.1216,3.1576,8.2566,0.13294,12.554,12.513,0.10854,9.5857,0.13294,9.5861,0.13294,15.355,55
19.837,23.848,33.618,37.926,20.553,2.1249,3.0788,8.2586,0.29823,12.493,12.449,0.23578,9.5021,0.29823,9.5029,0.29823,16.971,55
19.837,23.851,33.62,37.908,20.543,2.124,3.0633,8.2581,0.26428,12.481,12.437,0.20472,9.486,0.26428,9.4867,0.26428,16.461,55
19.837,23.853,33.621,37.903,20.54,2.1234,3.058,8.2577,0.23715,12.477,12.434,0.18113,9.4806,0.23715,9.4813,0.23715,15.751,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25.001,25.08,26.744,36.111,45.599,36.111,26.744,20.599,20.599,20.599,20.525,17.346,0.12571,17.346,20.525,4.4442,55
25,25.001,25.079,26.734,36.05,45.485,36.05,26.734,20.486,20.486,20.486,20.412,17.25,0.19725,17.25,20.412,4.3781,55
25,25.001,25.079,26.726,35.997,45.387,35.997,26.726,20.388,20.388,20.388,20.315,17.168,0.23555,17.168,20.315,4.6418,55
25,25.001,25.079,26.721,35.968,45.334,35.968,26.721,20.335,20.335,20.335,20.262,17.124,0.22114,17.124,20.262,4.5197,55
25,25.001,25.079,26.73,36.021,45.431,36.021,26.73,20.433,20.433,20.433,20.36,17.206,0.30321,17.206,20.36,5.7785,55
25,25.001,25.079,26.728,36.01,45.411,36.01,26.728,20.413,20.413,20.412,20.339,17.189,0.27281,17.189,20.339,5.5454,55
25,25.001,25.079,26.735,36.054,45.492,36.054,26.735,20.495,20.495,20.495,20.421,17.258,0.33736,17.258,20.421,7.0053,55
25,25.001,25.079,26.733,36.04,45.467,36.04,26.733,20.469,20.469,20.469,20.396,17.237,0.31909,17.237,20.396,7.002,55
25,25.001,25.079,26.734,36.05,45.485,36.05,26.734,20.487,20.487,20.487,20.414,17.252,0.30216,17.252,20.414,6.8931,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25.001,25.085,26.856,36.825,46.922,36.825,21.922,21.922,21.922,21.922,21.844,18.46,0.12841,18.46,4.5064,55
25,25,25.001,25.084,26.839,36.719,46.726,36.719,21.729,21.729,21.729,21.729,21.651,18.298,0.3367,18.298,4.9718,55
25,25,25.001,25.084,26.829,36.655,46.607,36.655,21.61,21.61,21.61,21.61,21.532,18.197,0.32784,18.197,5.3611,55
25,25,25.001,25.084,26.837,36.704,46.699,36.704,21.701,21.701,21.701,21.701,21.623,18.274,0.32965,18.274,5.7823,55
25,25,25.001,25.084,26.836,36.698,46.687,36.698,21.689,21.689,21.689,21.689,21.611,18.264,0.2812,18.264,5.5368,55
25,25,25.001,25.083,26.827,36.644,46.586,36.644,21.589,21.589,21.589,21.589,21.511,18.18,0.36503,18.18,7.0573,55
25,25,25.001,25.084,26.836,36.697,46.686,36.697,21.69,21.69,21.69,21.69,21.612,18.266,0.4349,18.266,8.5858,55
25,25,25.001,25.084,26.83,36.659,46.615,36.659,21.619,21.619,21.619,21.619,21.542,18.206,0.4531,18.206,9.511,55
25,25,25.001,25.083,26.826,36.633,46.565,36.633,21.57,21.57,21.57,21.57,21.493,18.165,0.44906,18.165,10.114,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
30.075,34.408,30.075,25.796,25.036,25,25,25,7.9234,0.13931,7.9234,9.3756,9.4093,9.4093,9.4093,9.4093,3.6606,55
30.725,34.407,27.744,24.183,24.77,24.988,25,25,5.5954,0.1393,0.1393,5.5954,6.898,6.9304,6.9304,6.9304,6.5393,55
39.979,34.409,27.743,21.268,16.163,13.154,12.352,13.344,0.0031289,0.0031289,0.0031289,0.58882,2.087,4.4217,7.1977,9.9044,8.6874,55
40.149,34.391,27.763,21.426,16.412,13.354,12.364,13.097,0.28032,0.31678,0.32231,1.0267,2.6075,4.9073,7.6065,10.279,9.0973,55
40.251,34.391,27.763,21.429,16.336,13.085,11.821,12.282,0.27455,0.32755,0.33421,1.0301,2.5574,4.7795,7.4311,10.134,9.336,55
40.272,34.395,27.759,21.375,16.161,12.719,11.236,11.5,0.22497,0.27863,0.28309,0.90833,2.33,4.4601,7.067,9.7927,8.9259,55
40.406,34.393,27.773,21.581,16.699,13.651,12.523,13.023,0.37601,0.46228,0.47953,1.3273,3.0438,5.3895,8.0842,10.773,11.16,55
40.419,34.393,27.769,21.532,16.534,13.304,11.967,12.283,0.33571,0.42051,0.43465,1.2264,2.8506,5.1113,7.7625,10.471,11.069,55
40.388,34.392,27.769,21.509,16.478,13.216,11.86,12.171,0.31688,0.40225,0.41479,1.1857,2.7815,5.0218,7.6633,10.369,11.089,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,25,25,25.001,25.071,26.544,34.838,43.238,18.239,18.239,18.239,18.239,18.238,18.173,15.358,0.14247,4.3225,55
25,25,25,25.001,25.07,26.538,34.799,43.167,18.167,18.167,18.167,18.167,18.167,18.102,15.298,0.12392,3.7932,55
25,25,25,25.001,25.07,26.525,34.719,43.019,18.021,18.021,18.021,18.021,18.021,17.957,15.176,0.30537,5.0375,55
25,25,25,25.001,25.07,26.532,34.76,43.093,18.095,18.095,18.095,18.095,18.095,18.031,15.238,0.29268,5.2438,55
25,25,25,25.001,25.07,26.523,34.703,42.988,17.991,17.991,17.991,17.991,17.991,17.927,15.151,0.35805,6.3162,55
25,25,25,25.001,25.069,26.52,34.683,42.95,17.953,17.953,17.953,17.953,17.953,17.889,15.119,0.33103,6.3841,55
25,25,25,25.001,25.069,26.519,34.679,42.944,17.947,17.947,17.947,17.947,17.946,17.882,15.113,0.29967,6.1618,55
25,25,25,25.001,25.069,26.516,34.661,42.91,17.912,17.912,17.912,17.912,17.912,17.848,15.083,0.29416,6.2989,55
25,25,25,25.001,25.069,26.518,34.669,42.926,17.928,17.928,17.928,17.928,17.928,17.864,15.097,0.27828,6.1009,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
23.886,24.399,24.906,24.996,25,25,25,25,0.14094,0.94827,1.1186,1.1225,1.1225,1.1225,1.1225,1.1225,1.5345,55
23.878,24.739,25.025,27.228,34.579,27.228,25.028,25,0.13548,6.6338,6.8207,6.6338,0.13548,6.6338,6.8208,6.8208,6.6778,55
23.877,24.537,26.996,32.158,34.58,29.528,25.105,24.653,0.011341,4.2904,5.467,3.8492,0.011341,0.011341,3.8517,5.5809,9.2124,55
23.877,24.398,25.698,29.631,34.581,29.528,18.664,19.268,0.011341,5.2908,6.4041,4.8747,0.011341,0.011341,0.011341,4.8749,12.695,55
23.877,26.801,35.415,39.868,34.581,29.528,18.664,17.337,0.011341,6.6661,5.9984,0.011341,0.011341,0.011341,0.011341,6.1015,16.993,55
23.882,27.002,35.447,39.492,34.622,29.461,18.72,17.057,0.69003,6.4763,5.7681,0.59773,0.68842,0.68842,0.68943,5.903,17.941,55
23.881,26.975,35.36,39.394,34.608,29.483,18.702,17.042,0.56321,6.4425,5.7308,0.46002,0.56232,0.56232,0.56288,5.864,18.412,55
23.88,26.949,35.318,39.374,34.6,29.497,18.69,17.054,0.46583,6.4403,5.7306,0.36838,0.46533,0.46533,0.46564,5.8599,18.48,55
23.88,26.94,35.359,39.464,34.602,29.494,18.692,17.093,0.49306,6.478,5.7728,0.38206,0.49248,0.49248,0.49285,5.901,19.152,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
16.704,20.525,24.298,24.968,25,25,25,25,0.142,6.9867,8.267,8.2968,8.2968,8.2968,8.2968,8.2968,3.5348,55
16.704,20.525,24.298,24.967,24.943,23.756,17.073,10.304,0.14201,10.049,11.891,11.934,11.934,11.891,10.049,0.14201,7.7966,55
16.704,45.362,25,25,25,25,25,10.304,0.14202,0.14202,15.27,15.27,15.27,15.27,15.27,0.14202,12.434,55
16.703,45.347,25,25,25,25,25,10.303,0.032256,0.027934,15.262,15.262,15.262,15.262,15.262,0.032256,10.418,55
16.703,45.399,25,25,25,25,25,10.304,0.13133,0.10723,15.286,15.286,15.286,15.286,15.286,0.13133,11.072,55
16.705,45.519,25,25,25,25,25,10.307,0.35755,0.28268,15.341,15.341,15.341,15.341,15.341,0.35755,13.273,55
16.707,45.406,25,25,25,25,25,10.31,0.47002,0.36412,15.292,15.292,15.292,15.292,15.292,0.47002,14.513,55
16.707,45.361,25,25,25,25,25,10.31,0.44903,0.34299,15.272,15.272,15.272,15.272,15.272,0.44903,14.69,55
16.706,45.363,25,25,25,25,25,10.309,0.40993,0.3099,15.272,15.272,15.272,15.272,15.272,0.40993,14.492,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
25,24.999,24.93,23.473,15.271,6.9641,15.271,23.473,18.036,18.036,18.036,17.972,15.188,0.1425,15.188,17.972,4.3113,55
16.356,14.303,12.262,10.31,8.5217,6.9658,5.7026,4.7783,1.3936,0.5908,0.14249,0.31687,0.31687,0.14249,0.5908,1.3936,7.2391,55
25,24.989,12.264,24.989,24.984,6.9643,24.99,31.994,13.372,13.372,0.12363,13.372,13.372,0.12363,13.372,0.12363,12.036,55
25,24.989,12.264,24.989,24.984,6.9638,24.99,32.031,13.379,13.378,0.07267,13.378,13.378,0.07267,13.378,0.062934,10.835,55
25,24.989,12.268,24.989,24.984,6.9693,24.99,32.166,13.402,13.402,0.33776,13.402,13.402,0.33776,13.402,0.2758,12.566,55
25,24.989,12.275,24.989,24.984,6.98,24.99,31.989,13.371,13.371,0.5712,13.371,13.371,0.5712,13.371,0.45166,14.267,55
25,24.989,12.273,24.989,24.984,6.9761,24.99,31.973,13.368,13.368,0.49718,13.368,13.368,0.49718,13.368,0.38518,14.335,55
25,24.989,12.271,24.989,24.984,6.9737,24.99,31.957,13.365,13.365,0.44862,13.365,13.365,0.44862,13.365,0.34269,14.285,55
25,24.989,12.271,24.989,24.984,6.9732,24.99,31.917,13.358,13.358,0.43622,13.358,13.358,0.43622,13.358,0.32979,14.463,55
25,25,25,25,25,25,25,25,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,2.2361,1,55
30.193,27.801,25.44,25.02,25,25,25,25,0.14098,4.3748,5.176,5.1946,5.1947,5.1947,5.1947,5.1947,3.0666,55
