id,trial,round,arm,out
79,10,7,2,24.8430901981
79,1,8,1,41.5694689894
79,2,8,2,29.5835082926
79,3,8,8,47.0268329253
79,4,8,7,18.6311533877
79,5,8,2,30.2434600546
79,6,8,2,29.7091638733
79,7,8,8,46.6708621999
79,8,8,6,13.091545147
79,9,8,7,18.4255919632
79,10,8,8,47.4217757914
79,1,9,2,37.5593768019
79,2,9,3,27.696929942
79,3,9,3,27.8671206281
79,4,9,6,12.4628951271
79,5,9,2,38.0200595631
79,6,9,6,13.2355644028
79,7,9,6,13.0808942173
79,8,9,2,37.583440877
79,9,9,7,17.8287457175
79,10,9,3,27.9151288749
79,1,10,5,19.898411909
79,2,10,5,19.9379666886
79,3,10,6,8.1044479984
79,4,10,7,2.8837381388
79,5,10,1,32.1990315875
79,6,10,2,26.4066623623
79,7,10,3,43.4702014051
79,8,10,5,20.0557919458
79,9,10,6,8.1042382276
79,10,10,8,13.8632179001
79,1,11,1,44.0055324697
79,2,11,2,38.3640220503
79,3,11,3,32.0642696164
79,4,11,4,26.3850128376
79,5,11,5,20.1235628365
79,6,11,6,14.3827839734
79,7,11,7,8.2203502905
79,8,11,8,2.3711730184
79,9,11,1,43.4761274156
79,10,11,2,37.9819576793
79,1,12,3,32.8579871976
79,2,12,4,27.1362545384
79,3,12,5,21.0379865415
79,4,12,6,15.8559052
79,5,12,7,10.6189258149
79,6,12,8,5.2116345329
79,7,12,5,21.3557136937
79,8,12,7,10.2008120492
79,9,12,8,4.8463647881
79,10,12,2,38.444348015
79,1,13,3,19.1230966757
79,2,13,4,23.8229445165
79,3,13,4,23.903003795
79,4,13,5,28.425807859
79,5,13,6,33.1601007887
79,6,13,6,32.804022548
79,7,13,7,37.8189045792
79,8,13,7,38.0823596292
79,9,13,8,42.4307946687
79,10,13,5,28.5151750991
79,1,14,6,32.0906112542
79,2,14,7,37.6000850956
79,3,14,8,42.3493857444
79,4,14,1,6.5904190851
79,5,14,2,11.8465377994
79,6,14,3,16.3913981604
79,7,14,4,21.7173724958
79,8,14,5,26.7715504334
79,9,14,6,32.2172349222
79,10,14,6,31.8453786432
79,1,15,1,42.993402524
79,2,15,2,37.4782778927
79,3,15,3,32.2552703857
79,4,15,4,26.9388599621
79,5,15,5,21.5445037036
79,6,15,6,15.8874396865
79,7,15,7,10.3673095255
79,8,15,8,4.3605473582
79,9,15,1,43.5808817663
79,10,15,2,37.7593498537
79,1,16,3,14.0637721418
79,2,16,4,20.5036620653
79,3,16,5,25.9586178187
79,4,16,6,32.550213103
79,5,16,7,38.488404483
79,6,16,8,44.6614249475
79,7,16,1,2.0673279528
79,8,16,2,8.0803764037
79,9,16,3,14.6884361485
79,10,16,4,20.1947005749
79,1,17,5,22.8899231054
79,2,17,6,18.2184108821
79,3,17,7,13.1651327198
79,4,17,8,9.3359273068
79,5,17,2,37.1675232976
79,6,17,3,33.1768580628
79,7,17,4,28.3031000111
79,8,17,5,22.5988701365
79,9,17,6,17.8329549497
79,10,17,7,13.8023220846
79,1,18,8,40.430717062
79,2,18,1,4.4170712583
79,3,18,2,9.9553744638
79,4,18,3,15.3235998909
79,5,18,4,20.5088702354
79,6,18,5,25.1314353235
79,7,18,6,30.5129910996
79,8,18,7,35.7316841648
79,9,18,7,35.5385599655
79,10,18,8,40.8241935838
79,1,19,2,40.0430350996
79,2,19,6,17.238137319
79,3,19,7,11.5856053399
79,4,19,3,34.3649818205
79,5,19,2,39.5030970752
79,6,19,6,17.0179428178
79,7,19,7,11.6771524944
79,8,19,8,5.8246213512
79,9,19,2,39.7831130752
79,10,19,6,16.9208970521
79,1,20,3,19.3373855258
79,2,20,2,13.5344968431
79,3,20,3,19.0925567469
79,4,20,4,23.9264212914
79,5,20,5,29.3531047673
79,6,20,6,34.5115676587
79,7,20,7,39.6503238125
79,8,20,2,13.9270241315
79,9,20,3,19.3526325353
79,10,20,2,14.3155227806
79,1,21,3,16.8562206396
79,2,21,2,5.9046875684
79,3,21,2,6.2449143122
79,4,21,2,6.4115740696
79,5,21,2,5.9255966321
79,6,21,3,15.6387570762
79,7,21,1,21.3122334101
79,8,21,4,11.3451040149
79,9,21,6,40.8616411243
79,10,21,7,31.1461377115
79,1,22,5,41.0397961134
79,2,22,5,40.7137122266
79,3,22,7,15.18880619
79,4,22,5,40.5725812463
79,5,22,6,10.6663988893
79,6,22,7,15.628284659
79,7,22,1,26.0857271751
79,8,22,1,26.1069717859
79,9,22,2,5.4958068389
79,10,22,3,20.6139984782
79,1,23,5,4.4056263353
79,2,23,6,19.9953508519
79,3,23,7,9.5509325803
79,4,23,8,30.906505462
79,5,23,1,36.4695036965
79,6,23,2,14.5518643865
79,7,23,3,41.2559492176
79,8,23,4,25.361088105
79,9,23,5,3.6782172972
79,10,23,6,20.4638245962
79,1,24,7,39.4135348502
79,2,24,2,45.4521057655
79,3,24,1,16.2385399198
79,4,24,3,22.0178879009
79,5,24,4,4.7219078166
79,6,24,5,33.4403842565
79,7,24,6,27.750520595
79,8,24,7,39.9060441281
79,9,24,8,11.2238153904
79,10,24,1,17.0503243529
79,1,25,2,9.865322978
79,2,25,3,16.117949688
79,3,25,4,21.6843667756
79,4,25,5,33.8318664933
79,5,25,6,45.3892674535
79,6,25,7,3.947557836
79,7,25,8,27.371860722
79,8,25,1,39.0762320859
79,9,25,2,9.4408505364
79,10,25,3,15.8541311913
79,1,26,5,20.1696273919
79,2,26,2,26.4789570928
79,3,26,7,2.4649666416
79,4,26,6,8.5899941034
79,5,26,3,44.2872350122
79,6,26,1,32.8168780195
79,7,26,5,19.5945506702
79,8,26,6,8.7166448479
79,9,26,7,2.3844568769
79,10,26,2,26.3547749247
79,1,27,3,27.1467226659
79,2,27,4,32.1338629143
79,3,27,1,43.8036138506
79,4,27,5,38.2152002066
79,5,27,6,16.1678308319
79,6,27,7,10.1573913636
79,7,27,8,21.2710321504
79,8,27,2,4.2976228322
79,9,27,3,27.007528989
79,10,27,4,33.2836381403
79,1,28,6,22.3298331689
79,2,28,7,31.048826448
79,3,28,5,17.2654728281
79,4,28,6,22.3121437363
79,5,28,2,40.6328645044
79,6,28,3,27.0410142488
79,7,28,1,36.3924100954
79,8,28,4,8.1565213502
79,9,28,5,17.5366986965
79,10,28,6,21.9076360566
79,1,29,7,47.3810097794
79,2,29,6,41.6670075999
79,3,29,5,34.8662342228
79,4,29,1,9.9801814828
79,5,29,2,28.5702162787
79,6,29,3,16.2803426844
79,7,29,4,22.7471354078
79,8,29,8,3.6919930683
79,9,29,5,35.3192428389
79,10,29,6,41.4656633628
79,1,30,7,4.204938193
79,2,30,2,10.0067000827
79,3,30,3,16.2398912189
79,4,30,4,22.1661059989
79,5,30,1,39.4688472954
79,6,30,8,27.9666765068
79,7,30,2,9.9260894197
79,8,30,6,45.2350535567
79,9,30,7,4.2957884722
79,10,30,8,27.745752245
80,1,1,5,27.8698770749
80,2,1,2,10.1265374683
80,3,1,1,4.2415777674
80,4,1,2,10.8134824856
80,5,1,3,16.6105728151
80,6,1,4,22.221807854
80,7,1,6,33.7754377323
80,8,1,7,40.1944503733
80,9,1,8,46.1996341193
80,10,1,8,46.2317454403
80,1,2,8,6.2389675351
80,2,2,7,11.1590025819
80,3,2,6,16.5229747826
80,4,2,5,21.3722032179
80,5,2,4,26.2027633564
80,6,2,3,31.3143434812
80,7,2,2,35.9953092616
80,8,2,1,40.9980934355
80,9,2,1,41.0965845027
80,10,2,1,41.245320962
80,1,3,5,19.9348931534
80,2,3,6,14.2897260437
80,3,3,7,8.0976338356
80,4,3,3,30.5606329672
80,5,3,2,36.2216269063
80,6,3,1,41.7959488967
80,7,3,1,41.3764303668
80,8,3,1,42.1538119643
80,9,3,1,41.941646405
80,10,3,1,41.741902891
80,1,4,8,6.1861350484
80,2,4,1,40.4751953142
80,3,4,1,40.1804260789
80,4,4,1,41.0383316419
80,5,4,1,40.5992241567
80,6,4,1,40.8794127927
80,7,4,3,30.4296073025
80,8,4,1,40.8660955826
80,9,4,1,40.6104647117
80,10,4,1,40.0181337819
80,1,5,8,9.5050544932
80,2,5,1,47.0202763741
80,3,5,1,46.9603280399
80,4,5,4,30.2641621651
80,5,5,2,41.8034288024
80,6,5,1,46.7163288172
80,7,5,1,46.2213462698
80,8,5,1,46.7597831079
80,9,5,1,46.6543177245
80,10,5,1,46.6049541026
80,1,6,1,4.9282216889
80,2,6,8,46.3185768883
80,3,6,8,46.5815711437
80,4,6,8,46.3969546624
80,5,6,8,46.5127912128
80,6,6,8,46.2087286682
80,7,6,8,46.652846682
80,8,6,8,46.3865311445
80,9,6,8,46.7929429388
80,10,6,8,46.6026393931
80,1,7,8,8.6866961812
80,2,7,1,44.8940296042
80,3,7,3,34.7095322882
80,4,7,2,39.8429192976
80,5,7,7,13.7075410488
80,6,7,1,44.2480885157
80,7,7,1,44.7952793151
80,8,7,1,45.2634631939
80,9,7,1,44.8302968252
80,10,7,1,44.428533707
80,1,8,1,5.7545159487
80,2,8,8,46.928288643
80,3,8,8,47.4028558672
80,4,8,8,47.1409157244
80,5,8,8,47.2388365484
80,6,8,8,46.9997902742
80,7,8,8,47.1368343277
80,8,8,8,46.9527929438
80,9,8,8,46.9060272861
80,10,8,8,46.9801536162
80,1,9,8,41.6710113721
80,2,9,7,36.2323208114
80,3,9,1,4.1591984415
80,4,9,5,26.1180551797
80,5,9,8,41.2004931116
80,6,9,8,41.4208431365
80,7,9,8,41.0106713816
80,8,9,8,42.201432572
80,9,9,8,41.5074317943
80,10,9,8,41.7195399715
80,1,10,8,46.0270673926
80,2,10,8,46.1215132343
80,3,10,8,46.2959859919
80,4,10,8,46.058698102
80,5,10,8,45.9568510779
80,6,10,8,45.8904585631
80,7,10,8,46.3912226897
80,8,10,8,46.0720460886
80,9,10,8,46.4042161997
80,10,10,8,46.3149281468
80,1,11,8,36.1970009213
80,2,11,1,8.6202486888
80,3,11,8,35.8839651939
80,4,11,6,14.1419696601
80,5,11,2,24.9897880576
80,6,11,3,40.9268271496
80,7,11,4,30.6114747988
80,8,11,5,19.9382237188
80,9,11,3,41.5908627778
80,10,11,3,41.3482685662
80,1,12,8,31.8343100723
80,2,12,1,37.3796902583
80,3,12,7,42.3561996378
80,4,12,7,42.6011293133
80,5,12,7,42.1458189713
80,6,12,7,42.0216423664
80,7,12,7,41.8001959101
80,8,12,7,42.244728685
80,9,12,7,42.6799665395
80,10,12,7,41.7147899712
80,1,13,8,9.3483111711
80,2,13,1,31.6814177833
80,3,13,2,20.588427105
80,4,13,3,42.1794558783
80,5,13,4,26.1936764562
80,6,13,6,14.7166677818
80,7,13,3,42.0146022926
80,8,13,3,42.4590419148
80,9,13,3,42.0938774692
80,10,13,3,42.3774732275
80,1,14,8,31.2431307113
80,2,14,1,16.7811079975
80,3,14,6,12.1849231893
80,4,14,7,40.3854595511
80,5,14,7,40.0292650064
80,6,14,7,39.7120517477
80,7,14,8,30.9713495401
80,8,14,7,39.9374605666
80,9,14,7,40.4707140106
80,10,14,7,40.1207173595
80,1,15,8,24.8700631385
80,2,15,1,14.2118308448
80,3,15,7,8.2690546409
80,4,15,2,35.699690649
80,5,15,3,47.2574459656
80,6,15,3,47.3828405132
80,7,15,3,47.2883208719
80,8,15,3,47.3086143795
80,9,15,3,47.7002142963
80,10,15,3,47.0461381084
80,1,16,8,10.5597624182
80,2,16,1,15.938723092
80,3,16,6,28.0251880426
80,4,16,3,22.3357844797
80,5,16,4,5.3509736274
80,6,16,5,33.841597382
80,7,16,2,45.810277484
80,8,16,2,45.2904879484
80,9,16,2,45.5458878451
80,10,16,2,45.2341845762
80,1,17,2,25.0976370456
80,2,17,7,46.6391565935
80,3,17,7,46.7576699942
80,4,17,7,47.1864906281
80,5,17,7,46.706371064
80,6,17,7,46.2747157446
80,7,17,7,46.5182028164
80,8,17,7,46.5203494107
80,9,17,7,46.5993973065
80,10,17,7,46.938877795
80,1,18,7,40.4578903747
80,2,18,7,40.7202229737
80,3,18,8,9.8524008261
80,4,18,7,40.8187492371
80,5,18,7,40.4956495079
80,6,18,7,40.7598447141
80,7,18,7,40.6644770425
80,8,18,7,40.7862512659
80,9,18,7,40.3845265464
80,10,18,7,40.323265442
80,1,19,7,46.6730032197
80,2,19,7,46.8060463184
80,3,19,7,46.775820491
80,4,19,7,46.6987677599
80,5,19,7,47.0356652294
80,6,19,7,47.0741606204
80,7,19,7,46.5826276697
80,8,19,7,46.9897071275
80,9,19,7,46.5249465069
80,10,19,7,46.9026792585
80,1,20,7,41.1670457881
80,2,20,8,5.7698555489
80,3,20,6,10.6871949529
80,4,20,7,41.4508892691
80,5,20,7,41.094729469
80,6,20,7,41.1269296582
80,7,20,7,41.3688914088
80,8,20,7,41.5253393413
80,9,20,7,40.7012519599
80,10,20,7,41.1419402111
80,1,21,7,8.7651603089
80,2,21,8,3.1368915145
80,3,21,1,40.3924756732
80,4,21,2,35.0325163219
80,5,21,1,39.9248995119
80,6,21,1,40.2230042476
80,7,21,1,40.1534284822
80,8,21,1,39.8359502181
80,9,21,1,40.37325513
80,10,21,1,39.8862767854
80,1,22,8,47.1836733521
80,2,22,8,46.6539577562
80,3,22,8,45.9606185236
80,4,22,8,46.4349508532
80,5,22,8,47.4410663144
80,6,22,8,46.40634954
80,7,22,8,46.0135151053
80,8,22,8,46.3641387617
80,9,22,8,46.5214745589
80,10,22,8,46.3916060561
80,1,23,8,42.3700899884
80,2,23,7,36.9276724377
80,3,23,8,41.9482817731
80,4,23,8,41.9528972262
80,5,23,8,42.1555578942
80,6,23,8,41.8672560232
80,7,23,8,42.1216739163
80,8,23,8,42.2670489676
80,9,23,8,41.3932806729
80,10,23,8,41.3706255445
80,1,24,8,7.4784018695
80,2,24,1,42.3074596515
80,3,24,1,42.1867836814
80,4,24,1,42.1870885288
80,5,24,1,42.4008265305
80,6,24,1,42.0387430565
80,7,24,1,42.0270408798
80,8,24,1,42.0542094758
80,9,24,1,42.1422764921
80,10,24,1,42.1293682245
80,1,25,1,41.0869254827
80,2,25,8,7.8023222247
80,3,25,1,40.6343808996
80,4,25,1,40.7907033258
80,5,25,1,41.0647881407
80,6,25,1,40.5310616556
80,7,25,1,40.7574210073
80,8,25,1,40.7164071676
80,9,25,1,40.9846425246
80,10,25,1,40.513226928
80,1,26,7,10.5671976206
80,2,26,2,39.4817899715
80,3,26,1,44.5981205637
80,4,26,1,43.9735310151
80,5,26,1,44.477523411
80,6,26,1,44.6223455938
80,7,26,1,44.8237866166
80,8,26,1,44.8392884779
80,9,26,1,44.1122769598
80,10,26,1,44.8935898882
80,1,27,1,43.4904013855
80,2,27,1,43.6415055847
80,3,27,1,42.827077544
80,4,27,1,43.6765255757
80,5,27,1,43.4912490021
80,6,27,1,43.4181103481
80,7,27,1,43.2339708097
80,8,27,1,43.4830128855
80,9,27,1,43.2919213918
80,10,27,1,44.0330948544
80,1,28,1,7.146321649
80,2,28,8,47.0251049905
80,3,28,8,46.5535650361
80,4,28,8,46.7743597137
80,5,28,8,47.1232316875
80,6,28,8,46.9239633644
80,7,28,8,47.409993134
80,8,28,8,46.6692414247
80,9,28,8,47.1898857968
80,10,28,8,46.6650406519
80,1,29,8,43.3663524159
80,2,29,8,43.3003819139
80,3,29,8,43.1852286507
80,4,29,8,43.5166755451
80,5,29,8,42.9931740603
80,6,29,8,43.388173091
80,7,29,8,42.6696421786
80,8,29,8,43.2780815738
80,9,29,8,42.6445759226
80,10,29,8,43.0215987483
80,1,30,8,42.7662205686
80,2,30,8,42.2801911174
80,3,30,8,42.8006326531
80,4,30,8,42.718598073
80,5,30,8,42.4577714694
80,6,30,8,42.2893012187
80,7,30,8,42.2257682467
80,8,30,8,41.98937109
80,9,30,8,42.0977161714
80,10,30,8,42.02121104
81,1,1,6,28.3477349393
81,2,1,5,44.7569611438
81,3,1,4,33.4588270672
81,4,1,4,33.3132987725
81,5,1,5,44.6447257565
81,6,1,5,44.1752184786
81,7,1,1,16.7445110087
81,8,1,2,11.3801751193
81,9,1,7,22.9110804287
81,10,1,3,39.3170554988
81,1,2,5,17.9647498752
81,2,2,6,45.7863244914
81,3,2,6,45.4588152091
81,4,2,6,45.644204393
81,5,2,6,45.5568590725
81,6,2,6,45.6412433668
81,7,2,6,45.1307875922
81,8,2,6,45.3581453179
81,9,2,3,34.4177092635
81,10,2,4,23.8639620321
81,1,3,2,25.0396694429
81,2,3,6,46.4055712952
81,3,3,6,45.5563261776
81,4,3,6,45.2017349331
81,5,3,6,45.619897018
81,6,3,6,45.8090825224
81,7,3,6,45.8918150914
81,8,3,6,45.8659157277
81,9,3,7,40.6882446458
81,10,3,6,45.6807463653
81,1,4,4,16.6898546426
81,2,4,5,11.1514033196
81,3,4,6,22.5070764042
81,4,4,3,28.0120301037
81,5,4,2,45.8439283152
81,6,4,2,45.5594266338
81,7,4,2,45.9653810558
81,8,4,2,45.729933109
81,9,4,2,45.8498737695
81,10,4,2,45.7488950065
81,1,5,2,42.3676648661
81,2,5,3,25.124305871
81,3,5,1,9.8488597002
81,4,5,6,31.2673998283
81,5,5,5,36.3931938902
81,6,5,2,41.9533703818
81,7,5,2,42.076507343
81,8,5,2,42.085928662
81,9,5,2,41.7500221034
81,10,5,2,41.7509719548
81,1,6,6,11.7608143439
81,2,6,8,22.7646902992
81,3,6,2,18.0033209665
81,4,6,4,28.9653323935
81,5,6,3,6.2653023234
81,6,6,1,40.6165450148
81,7,6,1,40.7820862889
81,8,6,1,40.754753789
81,9,6,1,40.6279915181
81,10,6,1,40.5261789863
81,1,7,2,38.3457301541
81,2,7,6,27.1468682898
81,3,7,7,12.0526366865
81,4,7,1,32.3843177614
81,5,7,2,37.7742956422
81,6,7,2,37.5001328753
81,7,7,2,37.072887184
81,8,7,2,37.7663677131
81,9,7,2,37.978844379
81,10,7,3,42.8625786814
81,1,8,3,11.4959626977
81,2,8,5,27.3815057149
81,3,8,7,42.3178252888
81,4,8,7,41.8849488602
81,5,8,7,41.7292088561
81,6,8,7,42.0791804473
81,7,8,7,42.1539366769
81,8,8,7,41.8690505192
81,9,8,7,41.5986057855
81,10,8,7,41.9285695095
81,1,9,2,10.108146495
81,2,9,8,32.5240047085
81,3,9,5,5.8016081762
81,4,9,7,27.592323849
81,5,9,6,16.3890365275
81,6,9,3,21.333480838
81,7,9,8,32.825445745
81,8,9,8,32.8190984844
81,9,9,8,32.8502181974
81,10,9,8,32.4603464143
81,1,10,2,46.8428381444
81,2,10,2,47.2615569175
81,3,10,2,47.0979310398
81,4,10,2,47.0924257257
81,5,10,2,46.901987637
81,6,10,2,47.0296735811
81,7,10,2,47.1218020866
81,8,10,2,47.7387138296
81,9,10,2,47.1646785769
81,10,10,2,47.4854455363
81,1,11,4,19.9558048669
81,2,11,5,25.0379012372
81,3,11,6,31.4011879762
81,4,11,2,9.7896924712
81,5,11,7,36.6257053612
81,6,11,8,41.8076306224
81,7,11,8,41.8021198855
81,8,11,8,41.8345418391
81,9,11,8,41.0413768337
81,10,11,8,42.0755844806
81,1,12,3,16.582109729
81,2,12,8,45.4107690985
81,3,12,8,45.6796325876
81,4,12,8,45.5912745787
81,5,12,8,46.2703803442
81,6,12,8,45.7926037125
81,7,12,8,46.028993887
81,8,12,8,45.2884307685
81,9,12,8,45.729034793
81,10,12,8,45.9151380571
81,1,13,2,38.9470086406
81,2,13,3,33.2504120081
81,3,13,1,44.3344430543
81,4,13,1,44.4957104102
81,5,13,1,44.9476232745
81,6,13,1,44.3251943633
81,7,13,1,44.6544369389
81,8,13,1,44.43983291
81,9,13,1,44.443399801
81,10,13,1,44.5875954127
81,1,14,6,33.1564644308
81,2,14,8,45.0458143491
81,3,14,8,45.6132331511
81,4,14,8,45.1231179422
81,5,14,8,44.9219427929
81,6,14,8,44.3786036018
81,7,14,8,45.0139717747
81,8,14,8,45.2198447185
81,9,14,8,44.5820739166
81,10,14,8,44.5740491318
81,1,15,3,17.7412679198
81,2,15,7,41.5271438949
81,3,15,8,47.8420288667
81,4,15,8,47.3285809813
81,5,15,8,47.5183121533
81,6,15,8,47.0366488742
81,7,15,8,47.1737120345
81,8,15,8,47.7195513691
81,9,15,8,47.4751574755
81,10,15,8,47.3633232214
81,1,16,3,31.533279907
81,2,16,5,19.9235843466
81,3,16,4,25.0285271955
81,4,16,1,42.1967448709
81,5,16,1,42.6852972522
81,6,16,1,42.1909632079
81,7,16,1,42.5012385095
81,8,16,8,3.2881904299
81,9,16,1,42.4115830951
81,10,16,1,42.1398156441
81,1,17,2,8.2188301535
81,2,17,8,43.6939020978
81,3,17,8,43.3906090664
81,4,17,8,43.268901174
81,5,17,8,43.605370958
81,6,17,8,43.3774078267
81,7,17,8,43.9536410538
81,8,17,8,43.4819709823
81,9,17,8,43.459363772
81,10,17,8,43.6517819077
81,1,18,3,35.6379151688
81,2,18,1,48.0835915797
81,3,18,1,47.8049516177
81,4,18,1,48.2574813722
81,5,18,1,47.926237971
81,6,18,1,48.0644642992
81,7,18,1,48.0210089231
81,8,18,1,47.8156063599
81,9,18,1,47.4237259322
81,10,18,1,47.8064213618
81,1,19,6,16.3072246966
81,2,19,3,32.5127286185
81,3,19,1,43.6844172286
81,4,19,1,43.4498092157
81,5,19,1,43.3807731623
81,6,19,1,43.2448183706
81,7,19,1,43.7494594555
81,8,19,1,43.7125827194
81,9,19,1,44.2968961182
81,10,19,1,43.6248514904
81,1,20,8,7.5210282386
81,2,20,1,45.4235108849
81,3,20,1,45.5218282706
81,4,20,1,45.486359374
81,5,20,1,45.588654281
81,6,20,1,45.6063179398
81,7,20,1,45.6572944833
81,8,20,1,45.6031439683
81,9,20,1,45.566581338
81,10,20,1,45.732122997
81,1,21,6,8.850722977
81,2,21,1,13.6529441377
81,3,21,3,24.6102954874
81,4,21,4,29.738531224
81,5,21,5,41.038218554
81,6,21,5,40.7437661326
81,7,21,5,40.957381168
81,8,21,5,40.8073899817
81,9,21,5,40.7102531389
81,10,21,5,40.276618303
81,1,22,2,14.6773034008
81,2,22,7,9.7512441572
81,3,22,6,20.1930406552
81,4,22,5,4.1990116138
81,5,22,4,25.6078970468
81,6,22,8,30.9257202941
81,7,22,1,36.0298773479
81,8,22,1,36.0960181625
81,9,22,1,35.9988878653
81,10,22,2,14.4683884595
81,1,23,1,40.8710302607
81,2,23,1,40.2170573679
81,3,23,1,40.3387330523
81,4,23,1,39.9486253831
81,5,23,1,40.7339539544
81,6,23,2,17.4064905517
81,7,23,8,23.5694679488
81,8,23,1,40.658127953
81,9,23,1,40.2687273167
81,10,23,1,40.3434680494
81,1,24,1,24.3519504692
81,2,24,3,13.138736747
81,3,24,8,8.6415596561
81,4,24,2,44.7657157826
81,5,24,2,45.0211879581
81,6,24,2,45.3844355888
81,7,24,2,44.7922416667
81,8,24,2,44.7739114362
81,9,24,2,44.8237767741
81,10,24,2,44.4651103321
81,1,25,5,35.1216562882
81,2,25,6,41.8802707038
81,3,25,7,47.2587101469
81,4,25,8,3.851920408
81,5,25,7,47.5268059982
81,6,25,7,47.8423532995
81,7,25,7,47.7885378943
81,8,25,7,48.1339204932
81,9,25,7,47.9386910247
81,10,25,7,47.6873644094
81,1,26,7,27.8438668867
81,2,26,8,21.7360045707
81,3,26,5,38.197055086
81,4,26,4,43.9257546509
81,5,26,4,43.2457129723
81,6,26,4,43.6799157612
81,7,26,4,43.6475391116
81,8,26,4,43.5014683066
81,9,26,4,43.6915044167
81,10,26,4,43.8277231317
81,1,27,2,22.571649085
81,2,27,5,18.0587938612
81,3,27,1,7.4206095199
81,4,27,4,37.925524896
81,5,27,4,38.0222384365
81,6,27,4,38.1675876337
81,7,27,4,38.1961969998
81,8,27,4,38.3324585783
81,9,27,4,37.7875002391
81,10,27,4,37.8183172642
81,1,28,7,46.2007882525
81,2,28,7,46.7274910813
81,3,28,7,46.3370292124
81,4,28,7,45.9959088896
81,5,28,7,46.5286208793
81,6,28,7,46.6109193696
81,7,28,7,46.6327952868
81,8,28,7,46.4563828961
81,9,28,7,46.7021655016
81,10,28,7,47.0190431062
81,1,29,8,41.0024978887
81,2,29,8,40.0145397382
81,3,29,8,39.8714417635
81,4,29,8,40.4508774722
81,5,29,8,40.471128668
81,6,29,8,40.0210274949
81,7,29,8,39.9738617219
81,8,29,8,39.6140884266
81,9,29,8,40.0591873793
81,10,29,8,39.9885700194
81,1,30,1,20.5582453228
81,2,30,2,44.591197305
81,3,30,2,44.0491750621
81,4,30,2,43.9317971638
81,5,30,2,44.1077356453
81,6,30,2,44.2702410959
81,7,30,2,44.1122813276
81,8,30,2,43.6404872037
81,9,30,2,44.2063793779
81,10,30,2,43.9040340764
82,1,1,1,8.7009966395
82,2,1,2,13.798582654
82,3,1,3,19.3106726743
82,4,1,3,19.4103957643
82,5,1,3,18.9659754595
82,6,1,3,19.2915223057
82,7,1,3,19.2651000159
82,8,1,3,19.130250066
82,9,1,4,24.3641827476
82,10,1,4,24.4589008484
82,1,2,8,7.3698335518
82,2,2,7,12.4534541436
82,3,2,6,18.0102863392
82,4,2,5,22.7706572549
82,5,2,4,28.5624508464
82,6,2,3,33.0953101624
82,7,2,2,38.3622662631
82,8,2,1,43.4598621855
82,9,2,1,43.508177024
82,10,2,1,43.8781808011
82,1,3,6,15.8591734231
82,2,3,2,39.0118377943
82,3,3,2,38.9769390889
82,4,3,2,38.690509683
82,5,3,2,38.8746832777
82,6,3,2,38.5356156361
82,7,3,2,39.3108909695
82,8,3,2,38.3744669964
82,9,3,2,38.9206943238
82,10,3,2,39.6962767665
82,1,4,4,23.7718787074
82,2,4,3,18.3382850128
82,3,4,2,12.217603775
82,4,4,8,46.2985868317
82,5,4,8,46.2684041958
82,6,4,8,46.3104651397
82,7,4,8,46.7771419544
82,8,4,8,47.2940036853
82,9,4,8,46.7136942759
82,10,4,8,46.6167809053
82,1,5,1,6.1343426926
82,2,5,8,48.1090818251
82,3,5,8,47.9815861604
82,4,5,8,47.765665353
82,5,5,8,47.9153837431
82,6,5,8,48.160125433
82,7,5,8,47.1998632424
82,8,5,8,47.9102088313
82,9,5,8,48.3236701948
82,10,5,8,48.3656719896
82,1,6,3,14.673460832
82,2,6,6,31.8258785003
82,3,6,8,43.2313075928
82,4,6,8,43.7633890417
82,5,6,8,43.0768842855
82,6,6,8,43.6211320409
82,7,6,8,43.5428886773
82,8,6,8,42.9949300771
82,9,6,8,43.7253523365
82,10,6,8,43.6059651428
82,1,7,7,7.6583739513
82,2,7,1,41.344299889
82,3,7,1,41.2859884624
82,4,7,1,40.6534388227
82,5,7,1,40.9088809931
82,6,7,1,41.2294965713
82,7,7,1,40.511405745
82,8,7,1,41.4467056032
82,9,7,1,41.0506058214
82,10,7,1,41.358823562
82,1,8,3,35.6151050898
82,2,8,2,41.4811855714
82,3,8,1,48.3146993062
82,4,8,1,47.4812887745
82,5,8,1,47.4301009057
82,6,8,1,47.5748350038
82,7,8,1,47.4849117996
82,8,8,1,48.1803023909
82,9,8,1,47.7245971785
82,10,8,1,47.2011076282
82,1,9,1,10.2351178225
82,2,9,8,46.3575650069
82,3,9,8,46.9740627851
82,4,9,8,46.5899253036
82,5,9,8,46.2447075224
82,6,9,8,46.615024803
82,7,9,8,46.770735717
82,8,9,8,46.5589975895
82,9,9,8,46.6701845379
82,10,9,8,46.9076903141
82,1,10,4,29.1610032717
82,2,10,1,45.7529142252
82,3,10,1,45.5121705189
82,4,10,1,45.392776154
82,5,10,1,45.0798646388
82,6,10,1,45.7262917842
82,7,10,1,45.6041152817
82,8,10,1,45.768203354
82,9,10,1,45.7782938544
82,10,10,1,45.9622029344
82,1,11,5,13.1648030084
82,2,11,8,23.6161957378
82,3,11,2,18.2085150284
82,4,11,7,33.8552334169
82,5,11,6,44.7239866419
82,6,11,6,44.1946318167
82,7,11,6,44.2888386476
82,8,11,6,45.0753225665
82,9,11,6,43.8589552142
